step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
1,training,0.09228357,0.2848407458513975,0.0,9.935957149305279e-05,0.0002977105282831072,0.0017807152599393938
2,training,0.081134014,0.2622438967227935,0.0,0.010821693169698932,0.00032282270745761073,0.0019357736826733196
3,training,0.069180414,0.23971103131771088,0.0,0.0482071142221423,0.00044019617625240667,0.006363550108930589
4,training,0.062132552,0.2535160630941391,0.0,0.08793273079158234,0.0009142742113535654,0.01819110396178155
5,training,0.049341038,0.21845689415931702,0.0,0.12788806609748576,0.001963420339792785,0.035360687947178795
6,training,0.039150305,0.1805964559316635,0.0,0.16767088476368144,0.0037629027023226183,0.05644406032309226
7,training,0.0340696,0.18348813056945806,0.0,0.20725148078401878,0.006545244987648107,0.0847977790702414
8,training,0.024251433,0.15149843692779547,0.0,0.24680227434725943,0.010553658921004084,0.11751929338758173
9,training,0.014929963,0.07230339944362646,0.01913554888218999,0.2861521936200794,0.015931966281801255,0.15532273703998334
10,training,0.0066093476,0.002845466136932373,0.01913554888218999,0.325115769740428,0.02296586652251774,0.20236475863120415
11,training,0.0038464838,0.030289843678474426,0.01913554888218999,0.3636124607205915,0.03187256826209136,0.2526991534459517
12,training,0.002144148,0.08895365893840787,0.01913554888218999,0.4016735686047437,0.04279231895452883,0.30802063891039855
13,training,0.003680978,0.16364622116088867,0.01913554888218999,0.43876955191702705,0.055812772942044196,0.3677483189362309
14,training,0.0075589083,0.2432854324579239,0.006940705399978307,0.4751608691009718,0.07117786620701634,0.4323766036077604
15,training,0.019961346,0.3460805341601372,0.006940705399978307,0.5104244237273788,0.08886294144473152,0.4982130400661711
16,training,0.042973742,0.3279906027019024,0.026446433340441184,0.5441653233945917,0.10883241400475786,0.5727165673374162
17,training,0.021533944,0.23845212161540985,0.026446433340441184,0.5763183422196478,0.1313126836224747,0.6461306221550863
18,training,0.009394488,0.20555634424090385,0.026446433340441184,0.6070713833803225,0.15616860786692058,0.7109817710183972
19,training,0.011938885,0.20122988149523735,0.026446433340441184,0.6361776108103624,0.1827374157457958,0.7667539093594888
20,training,0.037688494,0.22708891332149506,0.06423271816628012,0.6640339915724205,0.21080448548458067,0.8087967130117648
21,training,0.028211128,0.2593802362680435,0.06423271816628012,0.6909988092624966,0.2400507654552589,0.8408701719101147
22,training,0.05099097,0.29734377562999725,0.06423271816628012,0.7170858528194337,0.26999238222382466,0.8667870366954278
23,training,0.028885446,0.3081202283501625,0.06423271816628012,0.742465902807508,0.30065034350812925,0.8915401970776035
24,training,0.06597529,0.3229484111070633,0.06423271816628012,0.7671199623699638,0.3318613181912285,0.9127449553580297
25,training,0.04908944,0.3129788786172867,0.06423271816628012,0.7911131091602651,0.363628817931759,0.9351624864785102
26,training,0.05262707,0.30160384625196457,0.1749101960723428,0.8143507579332251,0.39584330068097784,0.9554528933873319
27,training,0.05981633,0.31177493929862976,0.1749101960723428,0.8377084665528,0.4285212742186922,0.9320484437214633
28,training,0.04756917,0.6008102595806122,0.1749101960723428,0.8623991791966328,0.4603720249390074,0.889570979695311
29,training,0.09512962,0.6028644889593125,0.1749101960723428,0.8895566654164504,0.4916889036100066,0.8094768298338112
30,training,0.048283417,0.5675871074199677,0.2393210763164498,0.9190973194386205,0.5196482864457659,0.704916097240619
31,training,0.025568381,0.5060493052005768,0.2393210763164498,0.9515729283857792,0.5445515005983852,0.603790376641943
32,training,0.059072617,0.46051090955734253,0.2393210763164498,0.9860797489501236,0.5661235259608436,0.5148865531839294
33,training,0.034164242,0.4093452543020248,0.26248258214148407,1.0221332684356723,0.584577009978316,0.4319412856605056
34,training,0.09311512,0.40269187465310097,0.26248258214148407,1.059398706793368,0.6001525308629514,0.36076915968522655
35,training,0.041524988,0.35750482976436615,0.26248258214148407,1.0979478580176463,0.6131990005659658,0.2916687644014795
36,training,0.069127604,0.3068331554532051,0.25322401161234404,1.1369904413768308,0.6236128941858284,0.22965788174405496
37,training,0.06475069,0.25973358005285263,0.25322401161234404,1.1765896173439692,0.6316888860186491,0.17423516050926297
38,training,0.06309665,0.17939519137144086,0.25322401161234404,1.216410632100611,0.6377451713461743,0.12864232966891812
39,training,0.07949017,0.14826491847634315,0.25322401161234404,1.256550706929893,0.641991929291272,0.08683185451153795
40,training,0.058671456,0.12931815907359123,0.25322401161234404,1.2963856181398932,0.6449439801745028,0.06289579329490286
41,training,0.05845216,0.091135885566473,0.25322401161234404,1.3364777151672098,0.64705660251731,0.042877728066066226
42,training,0.070513144,0.0770890819840133,0.1758427181049203,1.3766935588054139,0.6484342651459345,0.027144614776102482
43,training,0.049244046,0.05022500641644001,0.1758427181049203,1.4165907540858642,0.6492471155280977,0.013515264947209454
44,training,0.07894791,0.02390021830797196,0.1758427181049203,1.4568047170725875,0.6495306802382724,0.000938263922659908
45,training,0.023103744,0.029067592695355415,0.1758427181049203,1.4968045041914557,0.6493594509301094,-0.008630425724435698
46,training,0.036355443,0.00348533317446708,0.1758427181049203,1.5367657687586906,0.6489011524252501,-0.012354704318889296
47,training,0.026980516,0.020357001572847363,0.08488371809335354,1.5769263877441213,0.6483445210330299,-0.016361518091338668
48,training,0.04586838,0.019759206101298332,0.08488371809335354,1.6167982878341773,0.647582959013174,-0.021920805729300205
49,training,0.056113757,0.015483768656849861,0.08488371809335354,1.6568813540820742,0.646604095293656,-0.02702848585449997
50,training,0.042541053,0.017349926754832268,0.08488371809335354,1.6968717677069534,0.6454434366597624,-0.03126178775233056
