path_no,x(m),y(m)
706,15.140342641511873,0.6544460871012447
707,15.166282474367062,0.6544750142451398
708,15.192311314666266,0.6545050706218997
709,15.218368935015738,0.6545325979545411
710,15.244317036093653,0.6545539596486613
711,15.27025873211295,0.6545755814873142
712,15.29626584770733,0.6546367305823404
713,15.322238245028116,0.6548126644652884
714,15.348193611075992,0.6550944974379992
715,15.374097405725694,0.6554983174625544
716,15.400096010686669,0.6560123745685471
717,15.42608137514774,0.6566209928112888
718,15.452024672365125,0.6573105093387801
719,15.477914832423957,0.65806556086331
720,15.503904247588865,0.6588961303665158
721,15.529901560935656,0.6598023760437919
722,15.555852206100399,0.6607457018897248
723,15.581740011551846,0.6617424309728308
724,15.607727044920649,0.662800219364182
725,15.633695520714385,0.6639002806880613
726,15.659651148517419,0.6650190565182413
727,15.685543600813656,0.6661487919491506
728,15.711536867591095,0.6673001107694503
729,15.737524961230614,0.6684603275596439
730,15.76255038704847,0.6695557132728364
731,15.787915230870071,0.6707141175543794
732,15.813878048213233,0.671997708685934
733,15.839546440227569,0.6733392935697659
734,15.86512178825366,0.6746341479521324
735,15.891001252087039,0.6759420449797691
736,15.915825770238763,0.6772066114201685
737,15.941161259298072,0.67846633049788
738,15.967120758909982,0.6797031857156187
739,15.993002166809202,0.6809416977477083
740,16.01898242116832,0.68219418233626
741,16.044973447403223,0.6834544839825759
742,16.070969327882256,0.6846471886836789
743,16.096880197098717,0.685694804516588
744,16.122922115653648,0.6865972890651784
745,16.148269168059702,0.6873884137804561
746,16.172088668275848,0.688044471290708
747,16.19650809099821,0.6886518723041223
748,16.222527108869762,0.6892514446169773
749,16.248614174231825,0.6897522231948247
750,16.274623274069604,0.690126395343163
751,16.300528370899922,0.6904324847060611
752,16.32652257921294,0.690785212428302
753,16.35260007356983,0.6911641538633189
754,16.378596726877543,0.6914668220613611
755,16.40451562193994,0.6916867982021752
756,16.430552762624128,0.6918233793189081
757,16.455647385662896,0.691876628982316
758,16.48100040875367,0.6918524953177457
759,16.506867693435595,0.6917639787898752
760,16.53288719281064,0.6916085410302686
761,16.558975628133293,0.69140029934324
762,16.584965936568135,0.6911289587104121
763,16.61088579097008,0.6907992580605143
764,16.63690121899699,0.690427452709701
765,16.662980303787286,0.6900025175527933
766,16.68896538082344,0.6895145458874665
767,16.71489250332588,0.6889609399827291
768,16.740904907212673,0.6883620187152822
769,16.766975357741362,0.6877198259108817
770,16.792941630175868,0.6870516800654375
771,16.818860910203085,0.6863464949987766
772,16.84486360973786,0.6856227799561628
773,16.87092675013143,0.6848945515199386
774,16.896886993814096,0.684156612872337
775,16.922802858418883,0.6833936404581644
776,16.948804819302726,0.6826236876629777
777,16.974866559167847,0.6818512806041457
778,17.00082395606909,0.6810724107833916
779,17.0267375688142,0.6802730349120609
780,17.052739309437577,0.6794743182425108
781,17.078800505854094,0.6786733213129978
782,17.10474618281847,0.6778722490397789
783,17.13065919945205,0.6770624405052885
784,17.156661834791084,0.6762535503299666
785,17.18272259841436,0.6754424482805155
786,17.208666561417058,0.6746311487797768
787,17.234578265576193,0.6738149273331151
788,17.26057901339664,0.6730138420312053
789,17.28663444549962,0.6722397117174376
790,17.31258363087733,0.6714914014007192
791,17.338496064086065,0.6707481926112263
792,17.364500049530093,0.6700282555734063
793,17.390558488858794,0.6693256393120078
794,17.416486952569414,0.6686390899593189
795,17.442395151340694,0.6679849729842574
796,17.46840065555157,0.6673647718072052
797,17.494455510763952,0.66677206311592
798,17.52041043893402,0.6661880514188412
799,17.546324423102725,0.6656176866110226
800,17.5723319292396,0.665088594007614
801,17.598381892835018,0.6645948224910266
802,17.62433830274419,0.6641174721121226
803,17.65025797816459,0.6636558171763693
804,17.676269528986065,0.6632290254139344
805,17.702315002838553,0.6628307163986953
806,17.728274687975347,0.6624368477900393
807,17.754206101965938,0.6620369006754583
808,17.780222463544618,0.6616439671290286
809,17.806264164502082,0.6612700546480699
810,17.832210519482487,0.6609163169079901
811,17.85813659991274,0.6605861538896133
812,17.884155388111626,0.6602699175398329
813,17.91019664719741,0.6599557458491657
814,17.936157722117372,0.6596284705470519
815,17.962082610091763,0.6593086303112684
816,17.988099706356305,0.6590242943059325
817,18.0141363267514,0.6587525057319553
818,18.04009879976807,0.6584674132610684
819,18.06602687214061,0.6581873021029873
820,18.092044365464957,0.6579418932762617
821,18.118076391399413,0.6577175015567028
822,18.144044565232768,0.6574816937683508
823,18.16998142775895,0.6572392595427405
824,18.196001825565425,0.6570084658729891
825,18.222024359489726,0.656806585621186
826,18.247988156646674,0.6566110754660418
827,18.273926658525117,0.6564100964886196
828,18.29995105494371,0.6562137245776583
829,18.325978241241376,0.6560176559352264
830,18.35195052325166,0.6558128436637128
831,18.377888443872493,0.6556025504815485
832,18.40391183190282,0.6554052308621551
833,18.429927064883778,0.65523156314258
834,18.455882414792324,0.6550816754552514
835,18.48181169359042,0.654966106107589
836,18.507835737023925,0.6548815300127011
837,18.533873801404546,0.6547985542059863
838,18.559841634601828,0.6547091020215497
839,18.584820418219003,0.6546145050393288
840,18.61050527810424,0.654526205849538
841,18.635599232419924,0.6544566147271219
842,18.66105686568853,0.6543971041368825
843,18.685992293561537,0.6543332745433178
844,18.711647061879688,0.6542757184189466
845,18.736697595182935,0.6542358852556445
846,18.7621596050715,0.6541926933469567
847,18.7871291534191,0.6541309428938279
848,18.81277441272365,0.6540738877914741
849,18.837810655227297,0.6540329951733957
850,18.863267342094627,0.6539844268275221
851,18.888282904796004,0.6539119970382956
852,18.91192662587878,0.653843886111274
853,18.93420381003019,0.6537936317113306
854,18.954701045378766,0.653801723177074
855,18.971170858553858,0.6539933955041021
856,18.983465964649472,0.6541800758044444
857,18.991576568221646,0.6542365469251914
858,18.995793857274087,0.6541873003993651
859,18.997709413800685,0.6541260466680189
860,18.99790312663665,0.6541129116890709
861,18.997906535392513,0.6541124527340543
862,18.99790837720656,0.6541115440273046
863,18.997907219423055,0.6541107084977303
864,18.99901378458473,0.6540684281788044
865,19.003152266258894,0.6539571189428871
866,19.012185047862943,0.6540375226457198
867,19.02877929375154,0.654987347046169
868,19.050401676040895,0.656933526447879
869,19.07316254475664,0.6594137953397334
870,19.096932133258765,0.6623975601839576
871,19.12272243947922,0.6655356721543947
872,19.1490020610291,0.6683687542942722
873,19.174964027211672,0.670641077042155
874,19.20096833162109,0.6724295769527695
875,19.22709918301165,0.6737819288323567
876,19.253597673863162,0.6747124572960592
877,19.279549215442458,0.6753792749249187
878,19.30554351953381,0.6758533473767377
879,19.331642849642414,0.676059816169173
880,19.357796491954172,0.6760513224466067
881,19.38377955858412,0.6758663367081266
882,19.40975261403014,0.6755033367800352
883,19.435819416779534,0.6749842201177273
884,19.4619324679333,0.674341459816512
885,19.487862493428313,0.6736032103219091
886,19.51381191175074,0.6727465898237868
887,19.53985264805871,0.6717705301593238
888,19.565923546979526,0.67070734425492
889,19.5917923857075,0.6696363763778447
890,19.617700907768928,0.6686059140662183
891,19.643707383107476,0.6676164038310117
892,19.66975657095781,0.6666670483847956
893,19.69562744185035,0.6657648584203877
894,19.721548827082255,0.6648738307086631
895,19.74757708158655,0.6639742913032395
896,19.77365536320871,0.663009558402146
897,19.799550734182795,0.661980922686546
898,19.8254819848011,0.6608743123163816
899,19.851506307498326,0.659699724085861
900,19.877554707879494,0.6584675493546241
901,19.90342729392193,0.6572141626798975
902,19.92934410738214,0.6559173617961064
903,19.95535263086281,0.654591610582132
904,19.98137863776416,0.6532440398124345
905,20.007236932965817,0.6519131981675186
906,20.033151602718814,0.6505585521396278
907,20.059154087069633,0.6491824093112347
908,20.085172455229397,0.6478022883415969
909,20.111028260717028,0.6464421621949529
910,20.13694065651324,0.6450674691043884
911,20.16294290585734,0.6436791004778029
912,20.18895978271999,0.6422873769858144
913,20.21482444384501,0.6409216141404486
914,20.240732271806564,0.639565687576156
915,20.26673425836323,0.6382219196370098
916,20.292750499466546,0.6369007914311604
917,20.318601190114702,0.6356433545777527
918,20.34451370903966,0.6344062854169339
919,20.37052073793131,0.6331882825981584
920,20.396545588621507,0.6320064688870017
921,20.42243249460869,0.6308661017566034
922,20.448364714562015,0.6296774923187879
923,20.474384564292567,0.628439356294879
924,20.500421718533612,0.6271727897709397
925,20.526293093894054,0.6259013121004974
926,20.552211725347917,0.6246144325116392
927,20.578222533996612,0.6233136325822053
928,20.60424084453253,0.6220148406876539
929,20.630090394936175,0.6207638626785843
930,20.65600165420901,0.6195510113515609
931,20.682009211347868,0.6183733723102778
932,20.708033070119495,0.6172558927215215
933,20.73391083366812,0.6162129084844912
934,20.75985145484842,0.6151556065525292
935,20.785892500792027,0.6140163516698302
936,20.811937776890897,0.6128066268931941
937,20.837808957999524,0.6115565734798971
938,20.86373408097,0.6102460802810981
939,20.88975595326461,0.608889010225651
940,20.91576484132983,0.6074969336679944
941,20.941631249904585,0.6061037783903396
942,20.96755016438423,0.6046693923122001
943,20.993560940494465,0.6032009344968238
944,21.019559603928588,0.6017157528183351
945,21.04540886259833,0.600242842822384
946,21.07132381659141,0.598745168915489
947,21.097328095794246,0.597224409874653
948,21.12332166027717,0.5957014265773707
949,21.149166443837874,0.5942005776044623
950,21.175072446262988,0.5927021007521331
951,21.20107387015299,0.5912185725933027
952,21.22705974022206,0.5897681248860749
953,21.25290635848066,0.588386267537637
954,21.278818696820075,0.5870299370814125
955,21.30483038661641,0.5856926201337497
956,21.330836821391884,0.58437048375621
957,21.356673256865925,0.5830867593319776
958,21.382588632189634,0.5818226949481343
959,21.40860245432557,0.580592187653431
960,21.43462010882175,0.5794032406282571
961,21.46047418824292,0.5782550891315883
962,21.486397204744986,0.57712399996603
963,21.51241878545612,0.5760291453890339
964,21.53844256759275,0.5749758683980116
965,21.564308581862754,0.5739646703002805
966,21.590213857080137,0.572996716451657
967,21.616221626935374,0.5721595626010673
968,21.64225257350402,0.571483829624877
969,21.66810317171798,0.5709832757994758
970,21.694023221162613,0.570608689122006
971,21.720056408419772,0.5703531421244854
972,21.746110549613686,0.5702062821764122
973,21.771976357946635,0.5701826036540524
974,21.79791711322344,0.5702404524288923
975,21.823957472964814,0.5703853828084474
976,21.85001630733889,0.5706174747876985
977,21.87588248751829,0.5709329158639626
978,21.901822792283156,0.5713273251522221
979,21.927853118161746,0.5718195068649305
980,21.953890665061742,0.57244537036797
981,21.97928466216815,0.5731725182816312
982,22.00492353313263,0.5739797279415293
983,22.030910114441326,0.5749696847425053
984,22.056906968232102,0.5761661322257774
985,22.082661882554902,0.5775695933538848
986,22.108545665448588,0.5791004286080507
987,22.134531740494406,0.5807417479880477
988,22.1605217269429,0.5824912844528911
989,22.186289509592054,0.5843738185793542
990,22.212159698758338,0.586358411803741
991,22.238132380929454,0.5883806244716441
992,22.263488085366326,0.5903982411713148
993,22.288521755442325,0.592486593750614
994,22.313481619721824,0.5946217658812806
995,22.339190755814702,0.5968381396276587
996,22.365168044413853,0.5990704036335315
997,22.390950229265073,0.6012695116626376
998,22.415829464307446,0.6033861046699236
999,22.44169740908219,0.6056711723339234
1000,22.467642895611085,0.6080271467991729
1001,22.493405204013353,0.6103897264160201
1002,22.519249137550705,0.6127612922010474
1003,22.54519330218791,0.6151368546485616
1004,22.571156122746665,0.6174925734162562
1005,22.596932746226503,0.6198093863171962
1006,22.62279481965737,0.6220951714233978
1007,22.6487634723048,0.6243433764850739
1008,22.674760009982155,0.6265308922829971
1009,22.700571321966446,0.628638529818715
1010,22.72646676951385,0.6306733369157353
1011,22.752472929331844,0.6326292533127197
1012,22.778506655667297,0.6344980985568525
1013,22.804345307351724,0.6362936074162452
1014,22.83026471907787,0.6380173659008754
1015,22.85629343942378,0.6396632465903271
1016,22.882352657527694,0.6412226566952323
1017,22.908194724353976,0.6427533092712889
1018,22.934095521505448,0.6443384736348113
1019,22.95908169743861,0.6459129986753254
1020,22.98472137126847,0.6475670251806984
1021,23.01054781787311,0.6492750759147479
1022,23.036446144834798,0.6510042597084759
1023,23.062441058976535,0.6527424922448103
1024,23.088467734874744,0.6544769553802073
1025,23.114296653346326,0.656211024310102
1026,23.1402144570316,0.6579145637997821
1027,23.166261936476808,0.659508132607936
1028,23.192351227499987,0.6609561027566182
1029,23.218234271488242,0.6622782006698429
1030,23.244189111198697,0.6634881410954384
1031,23.270251105517406,0.6645989304284589
1032,23.296341884048623,0.6656041057928485
1033,23.322233277117306,0.6665464653535038
1034,23.348196769787116,0.6674119171204979
1035,23.374269786610615,0.6681962701325178
1036,23.400365858354093,0.6688718764428736
1037,23.426277827271676,0.6694826788618454
1038,23.45225293604598,0.6700153585551457
1039,23.478323846568777,0.6704746185267956
1040,23.504401495865938,0.6708680335625844
1041,23.530324315955628,0.6712242878334349
1042,23.55630179604094,0.6715092681197126
1043,23.58237579418707,0.6717313508965922
1044,23.60843853112893,0.6718965633992497
1045,23.634362649666446,0.6720499452541127
1046,23.660338077079405,0.6721663996565772
1047,23.686412704816146,0.6722342821681399
1048,23.712456815113473,0.6722551263963341
1049,23.738381174956903,0.67227364532871
1050,23.764355696772004,0.6722634613716313
1051,23.790431136587795,0.6722198931182584
1052,23.816470007413496,0.6721232618122683
1053,23.84239350791537,0.6720117580106912
1054,23.868370800336074,0.6718645569926583
1055,23.894436415445295,0.6716867714673513
1056,23.920496749046194,0.6714911371960735
1057,23.9463978177037,0.6712852539733679
1058,23.97237239631338,0.6710388627332493
1059,23.997423532015056,0.6707746972760147
1060,24.022974215058042,0.6705132937804632
1061,24.048012900619394,0.6702828920057518
1062,24.0735495289482,0.6700466526067235
1063,24.098529476601243,0.6698159860289912
1064,24.124125583194555,0.6695755604005549
1065,24.149224991206253,0.6693603296453491
1066,24.174744388013515,0.6691397081054384
1067,24.19971698621398,0.6689319739679344
1068,24.22538672430687,0.6687316516743174
1069,24.250636111619592,0.6685416593585202
1070,24.276090247381294,0.6683615624368533
1071,24.302125379580435,0.6682021757743755
1072,24.326720092288905,0.6680298728484483
1073,24.349525829019626,0.6678600680192023
1074,24.368976463377116,0.6677341153662174
1075,24.380002651060966,0.6677053903183616
1076,24.38212879463697,0.6677097407291213
1077,24.382097296043487,0.6677121004649472
1078,24.382065692794644,0.6677144682924363
1079,24.382033983043215,0.6677168357563216
1080,24.382002165993487,0.6677192028929843
1081,24.381970240953493,0.6677215697150409
1082,24.381938207308657,0.6677239362406112
1083,24.38190606451716,0.6677263024825797
1084,24.384707266855727,0.667739010745146
1085,24.395939366165816,0.6677766717554348
1086,24.415407713665736,0.667844231760195
1087,24.438987511851177,0.6679343561804882
1088,24.46442586949756,0.6680481158479046
1089,24.490428123082488,0.6681488607771435
1090,24.516523568906255,0.6682060214660158
1091,24.542530684378487,0.6682314125119194
1092,24.568444822159503,0.6682587273085518
1093,24.594443931907705,0.668276022830425
1094,24.620537631165355,0.6682709287639789
1095,24.64654669426167,0.6682335037669597
1096,24.67246355800418,0.668189169824348
1097,24.698465790320725,0.6681258281935006
1098,24.72456089400857,0.6680300905960739
1099,24.750625808281203,0.6679402368447623
1100,24.77548753950289,0.6679586032977752
1101,24.80108534407734,0.6681212685419905
1102,24.827117369964157,0.6684938994322734
1103,24.85308212054852,0.6690800913897024
1104,24.878921881731287,0.669853925121473
1105,24.904850933978693,0.6707974603536663
1106,24.930819208452863,0.671971708719894
1107,24.956722147994284,0.673480023053208
1108,24.982478202849297,0.6752716858349058
1109,25.008332200487896,0.6772977023468523
1110,25.0342210366788,0.6795618246425436
1111,25.06011718111513,0.6821266266673972
1112,25.085819442908555,0.6848661229783228
1113,25.11156334623862,0.6878504151167181
1114,25.13733595933477,0.6911078745608229
1115,25.16200203138581,0.6945331988761664
1116,25.186801878754913,0.6983374296345192
1117,25.211050587643715,0.7024531009675874
1118,25.236147332524972,0.7070902553818397
1119,25.26152360955119,0.712119672136854
1120,25.286867853330133,0.7175097566743313
1121,25.312033405575338,0.7232735546692367
1122,25.33710544543426,0.7295011462091844
1123,25.360856968044722,0.7358183530817837
1124,25.385488980230278,0.7427953065552342
1125,25.410248203268136,0.7502549048599422
1126,25.43415744450731,0.757920572678184
1127,25.458294109109442,0.7660718000174273
1128,25.482688827030223,0.7747991251368949
1129,25.506898527091916,0.7840143936333842
1130,25.530629712378822,0.793760177652311
1131,25.553354131786065,0.8036583685850026
1132,25.576569529049188,0.8143183901808967
1133,25.599898185687792,0.8255801861721672
1134,25.622909600139227,0.8372486328655837
1135,25.645608404028934,0.8494098309932271
1136,25.668061766042495,0.8621752724719135
1137,25.690150677880126,0.8754540524326515
1138,25.711903205758194,0.8892928407924836
1139,25.73307357639307,0.9036361546811896
1140,25.7539053302901,0.9187742506581378
1141,25.774281727658046,0.9344960000044011
1142,25.79430091179013,0.950826980827636
1143,25.813839490037022,0.9676991210604752
1144,25.832649118962117,0.9850565411449717
1145,25.85103453528761,1.0030194609300012
1146,25.86897278356677,1.0216097613025292
1147,25.886380718104686,1.0406284999612627
1148,25.903213838655848,1.060015200017381
1149,25.9195475926009,1.0798832872095434
1150,25.935347840980196,1.1002372170393264
1151,25.950615869291187,1.1209632635151854
1152,25.96540053083327,1.1421443212133657
1153,25.97959763319107,1.1636396838163854
1154,25.99321115099184,1.1854394794692062
1155,26.006346958650905,1.2076197924598788
1156,26.01902579581568,1.2301851098154506
1157,26.031219903051866,1.2530571883997434
1158,26.04277639404763,1.2759977017748492
1159,26.053883751671286,1.2992798218146089
1160,26.064545323191837,1.3228802988960415
1161,26.074645097746096,1.3466062287682568
1162,26.084150832370202,1.3705152935495744
1163,26.093149425311623,1.3946918296958755
1164,26.101721119621832,1.419110389684789
1165,26.109846256829275,1.443619975879403
1166,26.11757475310308,1.468324166981079
1167,26.12482175610935,1.4930872043977153
1168,26.1315311651466,1.5179561842887768
1169,26.137779798041418,1.5430161971019642
1170,26.143585377120292,1.5682763799838884
1171,26.148914585187576,1.5935849254484942
1172,26.15375982958421,1.61888530267633
1173,26.158204209824067,1.6443500334062158
1174,26.162280885677013,1.669994609562486
1175,26.16600110340219,1.695698917570747
1176,26.16933922010318,1.7212586559115084
1177,26.172360897248566,1.7469665672106078
1178,26.17508551926796,1.7728133023691184
1179,26.1775100485969,1.7986754720314821
1180,26.17963803612653,1.8244061892065329
1181,26.18146754343658,1.8502079133483036
1182,26.182921269906096,1.8761305720675463
1183,26.184024780552914,1.902048493879155
1184,26.184797896543966,1.9278664198110746
1185,26.18523449863152,1.9537390652388804
1186,26.185351469805504,1.9797069660374067
1187,26.185182105422538,2.0055421556292417
1188,26.184670643356544,2.0314099014523834
1189,26.183830462250963,2.0572756611758543
1190,26.182635447064563,2.0831088835478595
1191,26.181058349274462,2.1089233232129043
1192,26.179113929090246,2.1347912666627167
1193,26.176818320512062,2.1605569620934166
1194,26.174178278366735,2.1863265096650113
1195,26.17127701399148,2.212083343951967
1196,26.16809182343892,2.2378471317633557
1197,26.164592072019577,2.26291663011643
1198,26.160744879693066,2.287708671103387
1199,26.15661990869742,2.311957369091604
1200,26.151947631060192,2.3371155993382247
1201,26.146999779321153,2.3620443462429312
1202,26.142011860588674,2.385183834212251
1203,26.137025240764,2.406737595922759
1204,26.131246652858454,2.4302941158766247
1205,26.125087257815157,2.454503462730534
1206,26.11873634146822,2.4784459032139985
1207,26.112278335790965,2.5021997090480443
1208,26.105496373241888,2.526961437804758
1209,26.09890848080388,2.551085180263838
1210,26.09259636957524,2.574330643779263
1211,26.086824578280027,2.595784220213535
1212,26.080714986132005,2.6186018005278893
1213,26.074929208422457,2.6397555543147924
1214,26.07042744182543,2.6553752818789276
1215,26.066638147924653,2.6674209927039576
1216,26.063505962647305,2.6763822408439655
1217,26.06113469661869,2.682430922936603
1218,26.05929278006261,2.686655031334319
1219,26.05799588530767,2.6894388103164406
1220,26.057336484163724,2.6908265835682825
1221,26.057232141856606,2.691046889046858
1222,26.05719569440118,2.6911221119921978
1223,26.05716006001964,2.6911963252428204
1224,26.05675568271557,2.6920338025903647
1225,26.055734234805964,2.694114548491744
1226,26.05361200840338,2.6984791578894463
1227,26.048416513055116,2.7089748043404502
1228,26.039372741632345,2.7265376845482963
1229,26.028508290864025,2.747049192067072
1230,26.017496282572594,2.767647562211831
1231,26.005857043093833,2.7896766771346533
1232,25.9943495551144,2.811821752474315
1233,25.983133905591938,2.8338103137665365
1234,25.972203532057577,2.855440332655888
1235,25.961110948066697,2.8777651152310084
1236,25.949688295103396,2.9012713580949003
1237,25.93848918945541,2.9248162434710117
1238,25.92750752828701,2.948370414812399
1239,25.917237611203127,2.9708904771001627
1240,25.906721277310332,2.9944196663884557
1241,25.896578340209874,3.017537133623656
1242,25.886655206704237,3.0405715602638628
1243,25.87694543799286,3.063294312792589
1244,25.866867068981822,3.086932116629162
1245,25.85705190067465,3.110161558950333
1246,25.847825822666508,3.1321743960189514
1247,25.83835971660234,3.154982759238013
1248,25.82847267830592,3.179098098966126
1249,25.818645915463975,3.203286279880035
1250,25.80905370772335,3.2265169577346415
1251,25.799229073264573,3.2500607893161853
1252,25.78918585538888,3.2740443055196233
1253,25.779033789060524,3.298004807619857
1254,25.76880737524857,3.3217973352930454
1255,25.758499346677983,3.34557524942021
1256,25.7480876643419,3.3693907412657107
1257,25.737549027597083,3.3932117026693986
1258,25.727002160217676,3.4168736294952384
1259,25.716367829118386,3.440480217264015
1260,25.705567826201573,3.4641227210268117
1261,25.694634110219244,3.487777591419699
1262,25.683647362888184,3.5112099599159197
1263,25.672496839235286,3.534565919195334
1264,25.661179742372394,3.5579793921329608
1265,25.649737741987995,3.581393412623206
1266,25.638214284895415,3.604444823653655
1267,25.626538149701606,3.6275576160502134
1268,25.61471786728545,3.6507236608127696
1269,25.602787322605316,3.6739035303458105
1270,25.591023403837646,3.6964107750760262
1271,25.579064590998275,3.718889558051113
1272,25.566717457321538,3.7417420871675455
1273,25.554626578966303,3.763818640623382
1274,25.54253248841115,3.7856065432339268
1275,25.530378411630064,3.807107248978267
1276,25.517614341293914,3.8293093538938074
1277,25.504490522360832,3.8518090198526505
1278,25.49121893721448,3.874138870223779
1279,25.477888607595844,3.8963222541167637
1280,25.46438471096691,3.918484114670176
1281,25.450661002108394,3.9406117665214704
1282,25.436838111721688,3.96249704033911
1283,25.423469078793506,3.9832691940703104
1284,25.40943440355731,4.0046727203200945
1285,25.39499740350934,4.026306441501451
1286,25.380431628578908,4.047761765280436
1287,25.365761382534245,4.069042939099312
1288,25.350858933253434,4.090264504607272
1289,25.335759428060083,4.111400979296753
1290,25.3205636532199,4.132456495298536
1291,25.305326792856928,4.153402626040088
1292,25.289948202896504,4.174310593208019
1293,25.274447967431822,4.195146338425678
1294,25.258904349042147,4.215983440417644
1295,25.243358349818852,4.236772393616033
1296,25.227724639102387,4.257501141229639
1297,25.21255556428539,4.277313371230778
1298,25.19691770122056,4.297455300334923
1299,25.18095343793996,4.317727883519496
1300,25.165291224734695,4.337470238721979
1301,25.149719208204235,4.357128957753357
1302,25.133522210468882,4.377474122619564
1303,25.11730707483552,4.397723807655089
1304,25.101671516461995,4.417014178326547
1305,25.08557459681733,4.436691858775994
1306,25.069863612803953,4.4558624161751474
1307,25.054073579149517,4.474978023591129
1308,25.03845497765012,4.493279959299458
1309,25.021646445734426,4.512798568364897
1310,25.00494141023482,4.532150123536698
1311,24.98840271637584,4.55117026508303
1312,24.971538884089636,4.57054689798037
1313,24.95453327371807,4.590183295136834
1314,24.9376030623092,4.609926420484234
1315,24.92070263873696,4.629748621990315
1316,24.903907068636844,4.64960531568455
1317,24.887169392075364,4.6694609315249584
1318,24.870438972609023,4.689413184281673
1319,24.853804096227428,4.709443021752275
1320,24.8372667254127,4.72953405018065
1321,24.820832098754778,4.7496851904867015
1322,24.80513661614147,4.769025111129481
1323,24.789582282029055,4.788213910282925
1324,24.77337063350466,4.808092701808238
1325,24.756958054490752,4.828312051560328
1326,24.740711384535082,4.848618716869158
1327,24.724592223995245,4.869010415667484
1328,24.708576629055646,4.889506434627423
1329,24.69261386217835,4.910089045301327
1330,24.67675750032444,4.930715166313961
1331,24.661046469044816,4.951379812898458
1332,24.64604732898764,4.971312796461256
1333,24.63091406201964,4.991487502561256
1334,24.61591010742269,5.011492202324103
1335,24.601094850461934,5.0312598693296495
1336,24.585615894002924,5.051821034639297
1337,24.56998577027501,5.072674203571091
1338,24.55450858000235,5.093470864239005
1339,24.53950650498564,5.113732371062639
1340,24.524347220300044,5.134284064850274
1341,24.508924758384186,5.155267581897465
1342,24.493529306810334,5.176223885694085
1343,24.478199748749155,5.197093654043726
1344,24.463517222066216,5.217002475598392
1345,24.448270813795393,5.237656435078135
1346,24.433143500705587,5.25820084161467
1347,24.418211142033364,5.2783756087404115
1348,24.40302969762805,5.2987368487967235
1349,24.387434247280456,5.319547382183985
1350,24.37228851736489,5.339454312573019
1351,24.356714772704525,5.359697141219977
1352,24.34088885201203,5.380235927556532
1353,24.324959426107156,5.400789078159941
1354,24.309064858676905,5.421203599356807
1355,24.293050016090575,5.441655044289045
1356,24.27701593266667,5.462005289131261
1357,24.260835596825945,5.482331009944817
1358,24.245116665347243,5.501803631208145
1359,24.228926339799585,5.521630977600979
1360,24.212442529631105,5.541597325751012
1361,24.195801553723985,5.5615055557096955
1362,24.17903128590793,5.581275273217652
1363,24.1627700803392,5.600261062535928
1364,24.146326005545806,5.619228470421516
1365,24.129225778474648,5.638722632066762
1366,24.112119327200293,5.658027258104135
1367,24.09478429828349,5.677398177806372
1368,24.07739797930989,5.696703067925921
1369,24.059929352014507,5.715876598462516
1370,24.042379338372463,5.734925760513923
1371,24.024686378313742,5.753952004177631
1372,24.00735824845097,5.772358627822026
1373,23.989809081928257,5.790757111492329
1374,23.97188586647362,5.8094004275764615
1375,23.95377621861249,5.827995287818313
1376,23.935481557599243,5.846437102193353
1377,23.917106946129824,5.864679621137168
1378,23.898650856630105,5.882814378325454
1379,23.879997256447307,5.900922005240264
1380,23.8612244700188,5.91894844987324
1381,23.84240575864114,5.936687562422932
1382,23.8234401324783,5.954342128676148
1383,23.804355818705044,5.971986890138399
1384,23.785126274576918,5.989573017224991
1385,23.765991877306003,6.006904496497301
1386,23.746693261933782,6.024159986245325
1387,23.727221193908793,6.041357258604436
1388,23.7075745486892,6.058485416851848
1389,23.687982915451784,6.075372853890697
1390,23.66828013898499,6.0921514098308505
1391,23.648378647571416,6.108851878830344
1392,23.62830372407846,6.125469070853668
1393,23.608271095066463,6.141827399194581
1394,23.588126630246673,6.158075374132326
1395,23.56779147463901,6.174294031403352
1396,23.54736529029169,6.19049485005531
1397,23.527008170924386,6.206518827699061
1398,23.506579626530574,6.222411930425751
1399,23.486999952662078,6.23744054697031
1400,23.466547991621624,6.252957629837916
1401,23.446350226145114,6.2681108328531066
1402,23.425929155600716,6.283245601763992
1403,23.405776524819895,6.29785743693616
1404,23.386451909596865,6.311631243814682
1405,23.366672563278986,6.325526911291295
1406,23.346485829860654,6.339548743616362
1407,23.325442305112798,6.354038761633452
1408,23.303924450364107,6.368700591794762
1409,23.283211510272146,6.382782475569682
1410,23.263517595341334,6.396147377093433
1411,23.24514014191367,6.408579079913835
1412,23.228037947634284,6.420121505900611
1413,23.212633996959664,6.4304440708117
1414,23.200738223633078,6.437994889046494
1415,23.192569572419327,6.442714402822524
1416,23.187165872131846,6.445501932880223
1417,23.18364436212463,6.447160828529299
1418,23.18208984811607,6.447864629712568
1419,23.182004547729495,6.447903490273384
1420,23.181986190014662,6.447912518510579
1421,23.181966619001916,6.447922116681277
1422,23.181946018874875,6.447932186978776
1423,23.181924594039966,6.447942642173676
1424,23.18066101808276,6.448498762055193
1425,23.176134137747436,6.450529992169281
1426,23.168121034470406,6.454050871969514
1427,23.153825674795744,6.459778739255761
1428,23.132765224007954,6.467464333592238
1429,23.109765553568014,6.475670139328538
1430,23.086699471653223,6.483798405581089
1431,23.062217146724123,6.4925316122530035
