step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.02588447369635105,0.16088654845952988,0.0,1.500124545357155,0.7003713229958789,0.0022378779963823127
2,training,0.03662925586104393,0.12628855928778648,0.0,1.506052140276729,0.7003905538006816,0.0023566730111633065
3,training,0,0.030356325209140778,0.0,1.5401568598667734,0.7004207093070697,-0.00486908356830589
4,training,0,0.041391607373952866,0.0,1.5799606171761884,0.7000028786804342,-0.012490927638802671
5,training,0,0.04564975947141647,0.0,1.619981732307204,0.69950300828859,-0.01203302009061149
6,training,0,0.03016597032546997,0.0,1.6600151959246663,0.6990541502551259,-0.010160957224408733
7,training,0,0.0402249488979578,0.0,1.699868585196204,0.6987002610512915,-0.007858553186838615
8,training,0,0.02382258977741003,0.0,1.7399875976833168,0.6984248192007817,-0.005916231055662684
9,training,0,0.039383210241794586,0.028629147270665477,1.7798661441895487,0.6982175580204663,-0.004507430877034053
10,training,0,0.03633907809853554,0.028629147270665477,1.8198324611890697,0.6980690345291453,-0.003215203143686339
11,training,0,0.04021891206502915,0.028629147270665477,1.8599651307730118,0.6979492432777835,-0.0026450925169038903
12,training,0,0.043165311217308044,0.028629147270665477,1.8997807111228806,0.697853969604979,-0.0025026106727969793
13,training,0,0.043607860803604126,0.028629147270665477,1.9398639620351132,0.6977678841349161,-0.001816513540804811
14,training,0,0.03768305666744709,0.030718113235034976,1.9798293233219482,0.6977047041804715,-0.0013315328382993044
15,training,0,0.03967627882957459,0.030718113235034976,2.019749226902697,0.6976631236518775,-0.0011234813291659946
16,training,0,0.008659208193421364,0.030718113235034976,2.0599044380646423,0.6976120489982002,-0.0013235972874374423
17,training,0,0.0413474291563034,0.030718113235034976,2.0997420205188635,0.6975593348632488,-0.0014350220416168354
18,training,0,0.04204440861940383,0.030718113235034976,2.1397778284940885,0.697507220842813,-0.0014554999273981707
19,training,0,0.044685423374176025,0.030718113235034976,2.179821970214169,0.6974453595382202,-0.0014716548394681202
20,training,0,0.043819576501846313,0.029394117860429288,2.2196962007679493,0.697399778812309,-0.0009861662651545371
21,training,0,0.01564099034294486,0.029394117860429288,2.259826933237886,0.6973787076246092,1.2459620353241907e-05
22,training,0,0.04876291751861573,0.029394117860429288,2.2996917893552613,0.6974009066676974,0.00141538130678242
23,training,0,0.009685923461802304,0.029394117860429288,2.339664146849277,0.6975072184235925,0.003837294984514655
24,training,0,0.011853307485580444,0.029394117860429288,2.3797672586729717,0.6976954845052885,0.005943529653747565
25,training,0,0.010007161647081375,0.029394117860429288,2.4195824070841168,0.6979858398167361,0.008178607684336472
26,training,0.014812433160841465,0.05643721669912339,0.04447817334123817,2.4596711723317073,0.6983553970334089,0.010301370689260646
27,training,0.014191387221217155,0.07472316548228264,0.04447817334123817,2.499567785862812,0.6988494746006316,0.015432185420634358
28,training,0,0.041560083627700806,0.04447817334123817,2.5394707212855288,0.6995474768463918,0.018374605598250132
29,training,0,0.04108981788158417,0.04447817334123817,2.5796789540065155,0.7002058728754433,0.012836389740619564
30,training,0,0.03065112978219986,0.04447817334123817,2.619543795372006,0.70056880603498,0.005125382281664937
31,training,0,0.02181970700621605,0.04447817334123817,2.659634973751776,0.7006398981773116,-0.001444813758716596
32,training,0,0.013641197234392166,0.04837196977054594,2.699709972882059,0.7004806439887308,-0.005544181280707822
33,training,0,0.007432669401168823,0.04837196977054594,2.7396076495493253,0.7001935619374098,-0.008641374740071525
34,training,0,0.03476662561297417,0.04837196977054594,2.7797614103672252,0.699805758103825,-0.010543129967840395
35,training,0,0.03106721118092537,0.04837196977054594,2.819624895378691,0.6993576700767052,-0.011828832721392757
36,training,0,0.027720976620912555,0.04837196977054594,2.85961968029707,0.698878084612374,-0.012345414543054226
37,training,0,0.026064630597829815,0.04837196977054594,2.8997250140679802,0.6983742675258061,-0.012698497802058771
38,training,0,0.03185056149959564,0.022038693377495647,2.9395556628938677,0.6978642055567919,-0.013084816009482412
39,training,0,0.027728606015443802,0.022038693377495647,2.97965827104389,0.6973430099365108,-0.012956532385485138
40,training,0,0.024791948497295383,0.022038693377495647,3.019584149501993,0.696831017095905,-0.012797279691167906
41,training,0,0.02672214806079864,0.022038693377495647,3.0595230727194225,0.6963300109481548,-0.012532526047134654
42,training,0,0.02507711201906204,0.022038693377495647,3.0996697268242035,0.6958309514515294,-0.012071967646872349
43,training,0,0.027993347495794296,0.022038693377495647,3.1394808731496475,0.6953592960488294,-0.011918601487938564
44,training,0,0.024736562743783,0.016994502688224,3.1795360681268665,0.6948900664989347,-0.011767231966864189
45,training,0,0.024988720193505287,0.016994502688224,3.2195382118601157,0.6944209441191261,-0.011728296879272617
46,training,0,0.027440130710601807,0.016994502688224,3.259429185760263,0.6939607312974522,-0.011578115864820087
47,training,0,0.02962417900562286,0.016994502688224,3.299569939753802,0.6935036080819449,-0.011065332053871056
48,training,0,0.03167775273323059,0.016994502688224,3.33941086384774,0.6930771618215708,-0.010355731130983032
49,training,0,0.030203193426132202,0.016994502688224,3.3794099702640907,0.6926929054014539,-0.008952212863290626
50,training,0,0.047032929956912994,0.023320053256719125,3.4194747494499005,0.6923653264719094,-0.007216121462079016
51,training,0,0.04308329150080681,0.023320053256719125,3.4593071856927398,0.6921326105370965,-0.004580026844759477
52,training,0,0.0465383343398571,0.023320053256719125,3.49940977291805,0.6920070530776453,-0.001474284409452645
53,training,0,0.049006473273038864,0.023320053256719125,3.539303539069272,0.6920097717786966,0.001982649326851356
54,training,0.009172077290713787,0.06017681211233139,0.023320053256719125,3.5792307878077305,0.6921801228212725,0.006514599065655126
55,training,0,0.005075598135590553,0.023320053256719125,3.6193834502491145,0.6924756971705178,0.008334499803269479
56,training,0,0.008904419839382172,0.023512988053366334,3.659193140974565,0.6927732087651619,0.004803180027257837
57,training,0,0.01481722854077816,0.023512988053366334,3.699301494303868,0.6928594456862726,-0.0007016641788375829
58,training,0,0.009729530662298203,0.023512988053366334,3.7393371507671684,0.6927364748538027,-0.004634952036897013
59,training,0,0.018103688955307003,0.023512988053366334,3.779257515361903,0.6924746324941641,-0.008349886171794387
60,training,0,0.01752619445323944,0.023512988053366334,3.8194268056752088,0.6920823199796926,-0.010981636271356954
61,training,0,0.015409665182232857,0.014794417533563349,3.8592782560833157,0.6916035637416336,-0.012969009840867575
62,training,0,0.012478832155466076,0.014794417533563349,3.8992985294682563,0.6910635543075844,-0.014214227792667034
63,training,0,0.010799296200275421,0.014794417533563349,3.9393643238244493,0.6904745490431156,-0.015189293427062631
64,training,0,0.009784018620848656,0.014794417533563349,3.979225431530807,0.689858152219104,-0.0159457073942442
65,training,0,0.011544367298483849,0.014794417533563349,4.019348963715457,0.689206849612375,-0.016650831193709234
66,training,0,0.012432178482413292,0.014794417533563349,4.059244863272879,0.6885344637361807,-0.017114658827656136
67,training,0,0.013581527397036552,0.011762925225987925,4.099204545735972,0.6878549958526178,-0.017092816200818338
68,training,0,0.016847857739776373,0.011762925225987925,4.1393376867703155,0.6871708981418437,-0.016535662178613797
69,training,0,0.035495270043611526,0.011762925225987925,4.179134407942676,0.6865433478723719,-0.015242338332314387
70,training,0,0.02214719820767641,0.011762925225987925,4.2191992589040925,0.6859817231232888,-0.01244420004899606
71,training,0,0.03206506371498108,0.011762925225987925,4.25915597184052,0.6855372946506636,-0.009859814365841003
72,training,0,0.011038354597985746,0.011762925225987925,4.299058966002041,0.6851867965796729,-0.008148840882977884
73,training,0,0.01971695944666862,0.010034484551506132,4.339211501336855,0.6848658326122479,-0.007992053098752634
74,training,0,0.006397465243935585,0.010034484551506132,4.379055318692382,0.684527558183647,-0.009300837290036517
75,training,0,0.004499886184930801,0.010034484551506132,4.419091981724232,0.6841255080957577,-0.011222262145146242
76,training,0,0.001555299386382103,0.010034484551506132,4.459154513132416,0.6836310178564547,-0.013540553675866924
77,training,0,0.007273237220942974,0.010034484551506132,4.499039084182415,0.6830362498323713,-0.016688759344706042
78,training,0,0.013192735612392426,0.007810199997713521,4.539188404832467,0.6822996384193031,-0.020097526367638095
79,training,0,0.021358167752623558,0.007810199997713521,4.579097295434529,0.6814245482180769,-0.02414971809182269
80,training,0,0.0336376428604126,0.007810199997713521,4.619080644770969,0.680374926041821,-0.028585598517908213
81,training,0.004020357504487038,0.05777156352996826,0.007810199997713521,4.659233650677161,0.6791154252185228,-0.03453018707058132
82,training,0.004394036717712879,0.10454955324530602,0.007810199997713521,4.699069142493692,0.6775350973975149,-0.046013415105739905
83,training,0.003714062971994281,0.09773426875472069,0.013845477589368105,4.739207279333994,0.6754207935396165,-0.059826250405037536
84,training,0,0.028961585834622376,0.013845477589368105,4.779097524664487,0.6728048060030648,-0.07036884643854698
85,training,0,0.0033265873789787223,0.013845477589368105,4.818903320514807,0.6699571127690185,-0.07038021321224852
86,training,0,0.035801975056529045,0.013845477589368105,4.858904667113404,0.6672404318299816,-0.06397186209237662
87,training,0,0.03503586910665035,0.013845477589368105,4.898665440048391,0.6648089766666123,-0.06017990683626018
88,training,0.0063463239930570126,0.06229421682655811,0.013845477589368105,4.938629816794677,0.6624192131513043,-0.05987805146657924
89,training,0.0020095217041671276,0.05297081917524338,0.013845477589368105,4.978569893993588,0.6600377321428376,-0.05962739446985173
90,training,0.0038158667739480734,0.13436628133058548,0.03332794292006293,5.018363035391264,0.6575983119252956,-0.06387176926127926
91,training,0.005664276424795389,0.14722419902682304,0.03332794292006293,5.0584533484561085,0.6548879649862196,-0.07201203034481772
92,training,0.001787505578249693,0.11566456407308578,0.03332794292006293,5.098204325759807,0.6518887965108549,-0.07884154374038378
