step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
2268,training,0.009102617390454,0.262840215116739,0.072443791198456,25.8534690683583,3.51396015632748,1.90998005731255,
2269,training,0.003652968909591,0.251603715121746,0.072443791198456,25.840173110077,3.55157418109086,1.91121948136514,
2270,training,0.007530219852924,0.281791273504496,0.072443791198456,25.8267269442562,3.58938759581292,1.91455071719906,
2271,training,0.004238176625222,0.240264929831028,0.072443791198456,25.8131980081103,3.62678735304316,1.92191881114511,
2272,training,0.001467250520363,0.329711135476828,0.072443791198456,25.7992793714195,3.66423815911361,1.93185613316689,
2273,training,0.003071077400818,0.258520878851414,0.072443791198456,25.784775519231,3.70085048080191,1.97910185953072,
2274,training,0.004831577651203,0.182836592197418,0.089847886106818,25.7679912046831,3.73619444767985,2.04509266147993,
2275,training,0.006616124417633,0.178061481565237,0.089847886106818,25.749005943622,3.77091398521996,2.09426676649707,
2276,training,0.007140453439206,0.228923995047808,0.089847886106818,25.728454355374,3.80485969996684,2.13562642400311,
2277,training,0.008515898138285,0.140799578279257,0.089847886106818,25.7065092424489,3.83777248179625,2.18339040320193,
2278,training,0.007403661496937,0.205271758139133,0.089847886106818,25.6830479547531,3.86971513494571,2.22010292297963,
2279,training,0.004111608024687,0.205924369394779,0.089323753819973,25.6584515286876,3.90117710914346,2.24947323998215,
2280,training,0.00286014424637,0.215594060719013,0.089323753819973,25.6331125288451,3.93173571123364,2.27490222420003,
2281,training,0.004077238030732,0.278762713074684,0.089323753819973,25.6070091604246,3.96182723147071,2.29537180730494,
2282,training,0.011334281414747,0.20814823359251,0.089323753819973,25.5801817857709,3.99142983098803,2.32094781382031,
2283,training,0.010660091415048,0.223311990499496,0.089323753819973,25.5528616554677,4.02011646826798,2.339172466691,
2284,training,0.006562580354512,0.155547643080354,0.089323753819973,25.5248553173071,4.0486716556814,2.35438740174309,
2285,training,0.006732591427863,0.154583334922791,0.089323753819973,25.4966124519587,4.07677863272533,2.36085266583258,
2286,training,0.004546280018985,0.140391960740089,0.071453525794476,25.4681761045617,4.10474986996122,2.36866301874317,
2287,training,0.001582056167535,0.206388853490353,0.071453525794476,25.439467539075,4.13264540003847,2.37003416911095,
2288,training,0.004481106530875,0.179827701300383,0.071453525794476,25.4108529481895,4.16041892206659,2.37310187891836,
2289,training,0.003538865596056,0.176984369754791,0.071453525794476,25.3820503133523,4.18824026520206,2.37226432625244,
2290,training,0.002857516519725,0.146289348602295,0.071453525794476,25.3534047475782,4.21604980189727,2.37001860715144,
2291,training,0.013993308879435,0.152237892150879,0.071453525794476,25.3248076137271,4.24383458375282,2.37079188515225,
2292,training,0.002739127958193,0.17463004309684,0.071453525794476,25.2960722836486,4.27172921895874,2.37050430472533,
2293,training,0.002791999373585,0.174786644522101,0.040581248244916,25.2674743048595,4.29949748279748,2.37176760120636,
2294,training,0.006212470121682,0.199737995862961,0.040581248244916,25.2393341641434,4.32698173454588,2.34567695057665,
2295,training,0.001028186059557,0.179488852620125,0.040581248244916,25.2130873410585,4.35530054588425,2.29436131882039,
2296,training,0.006583996117115,0.17581126280129,0.040581248244916,25.1871112979603,4.38581877049172,2.25797485163097,
2297,training,0.003533245995641,0.11625762283802,0.040581248244916,25.1619996762685,4.41744383259082,2.22806934221445,
2298,training,0.008489334024489,0.118285115808249,0.040581248244916,25.1379486765429,4.44924173427414,2.21231234775511,
2299,training,0.003376903943717,0.059874970465899,0.040581248244916,25.1141766062661,4.4811254962486,2.21148613436711,
2300,training,0,0.046632453799248,0.052135738393411,25.0907585313034,4.51200661501526,2.22588775610964,
2301,training,0.006387643050402,0.05238489061594,0.052135738393411,25.066393393949,4.54350748431248,2.23117604520927,
2302,training,0,0.034561159089208,0.052135738393411,25.0417616400869,4.57509746930353,2.23509530248863,
2303,training,0,0.039924722164869,0.052135738393411,25.0171419905748,4.60648522994798,2.23586867424678,
2304,training,0,0.000470120459795,0.052135738393411,24.9925270363071,4.63788316565651,2.23540964636688,
2305,training,0.004145042039454,0.075426485389471,0.052135738393411,24.9677518133264,4.66951709503144,2.23524882724522,
2306,training,0,0.000531561672688,0.052135738393411,24.9431971258291,4.7009075384424,2.23301423103775,
2307,training,0,0.022000838071108,0.069082168043267,24.9186030600994,4.7325055164076,2.23180828253923,
2308,training,0,0.009766158647835,0.069082168043267,24.8940299870517,4.76410070457117,2.23173935689879,
2309,training,0,0.042340692132712,0.069082168043267,24.8695728797637,4.79558077673891,2.23065451736557,
2310,training,0,0.014897618442774,0.069082168043267,24.8449942435216,4.82729964843555,2.22928792187689,
2311,training,0,0.041278764605522,0.069082168043267,24.8205795601175,4.85883235882951,2.22966414252518,
2312,training,0,0.001469710841775,0.069082168043267,24.796089516008,4.89039773614,2.2321146924208,
2313,training,0,0.028439324931242,0.069082168043267,24.7714200736436,4.92197835601628,2.23686621986498,
2314,training,0,0.020667266566306,0.085335965498704,24.7467498341221,4.95319027317506,2.24213533887733,
2315,training,0,0.03620982915163,0.085335965498704,24.7217589210196,4.98449652762145,2.24685808565574,
2316,training,0,0.017374645918608,0.085335965498704,24.6967018088216,5.01559993824373,2.25109260434734,
2317,training,0,0.006515027955174,0.085335965498704,24.6715544259003,5.04656597045564,2.25445444286738,
2318,training,0,0.020497356075794,0.085335965498704,24.6461594208211,5.07764039060871,2.25806832039813,
2319,training,0,0.013190625235438,0.085335965498704,24.6208540083736,5.10834928514234,2.26141356397857,
2320,training,0,0.024559629149735,0.085335965498704,24.5953243286571,5.13916702034761,2.26358903037257,
2321,training,0,0.002645475789905,0.042941861244594,24.5697411394128,5.1699334266227,2.26586003176348,
2322,training,0,0.047052428126335,0.042941861244594,24.5441766662013,5.20049949843309,2.26870318664107,
2323,training,0,0.005178840830922,0.042941861244594,24.5183459874956,5.23118912592084,2.27269965469538,
2324,training,0.006624659523368,0.069612177088857,0.042941861244594,24.4925523990405,5.26153271932853,2.27877182014436,
2325,training,0,0.042583834379912,0.042941861244594,24.4664685308012,5.29174710990302,2.28747032866526,
2326,training,0,0.016330722719431,0.042941861244594,24.4400319502035,5.32185582177907,2.29580221252509,
2327,training,0,0.02614846592769,0.042941861244594,24.4135471365791,5.35150520556851,2.30314678988231,
2328,training,0,0.001810807734728,0.012322422274774,24.3866852883955,5.38122765152802,2.30782316667992,
2329,training,0,0.005086105316877,0.012322422274774,24.3598044500324,5.41079033586278,2.30891925479132,
2330,training,0,0.019418231677264,0.012322422274774,24.3329155062008,5.44027360079612,2.31186647094178,
2331,training,0,0.048792783170939,0.012322422274774,24.3057941468089,5.46982910667537,2.31446357224244,
2332,training,0,0.00338522484526,0.012322422274774,24.2788265747836,5.49908726153652,2.31586621908825,
2333,training,0,0.011667488142848,0.012322422274774,24.2516707977957,5.5285011195273,2.31633631975166,
2334,training,0,0.012803536839783,0.012322422274774,24.2245392543412,5.55789944450491,2.31555437003943,
2335,training,0,0.006065727211535,0.027670396323633,24.1975053713733,5.5872051037659,2.31602443691879,
2336,training,0,0.041789527982473,0.027670396323633,24.1702871373608,5.61667600968988,2.31700599622401,
2337,training,0,0.028920453041792,0.027670396323633,24.143221938574,5.6459157794159,2.3180056438596,
2338,training,0,0.024615231901407,0.027670396323633,24.1160295596846,5.67520589152343,2.32003175294723,
2339,training,0.007178677245975,0.054769940674305,0.027670396323633,24.0887174043332,5.704520138825,2.32141295970352,
2340,training,0,0.01905781775713,0.027670396323633,24.0615157461504,5.73358058609838,2.3245945689319,
2341,training,0,0.045694693922997,0.027670396323633,24.0340349394429,5.7627387550021,2.32903149764484,
2342,training,0.010764767415822,0.06810705177486,0.026516627612198,24.0065520883328,5.79164604843695,2.33260697822166,
2343,training,0.003174485173076,0.055624913424254,0.026516627612198,23.9789378674588,5.82043415053415,2.33836270260746,
2344,training,0,0.007593303918839,0.026516627612198,23.951026950957,5.84911808188633,2.3477522601782,
2345,training,0,0.006995871663094,0.026516627612198,23.9229565655798,5.87730192999292,2.36116886506231,
2346,training,0,0.014172099530697,0.026516627612198,23.8943619383895,5.90515053663704,2.37824503559394,
2347,training,0,0.037828102707863,0.026516627612198,23.8653418056665,5.93245200913545,2.39511328933394,
2348,training,0.008048286661506,0.073878791183233,0.026516627612198,23.8358963321663,5.95911168470281,2.41684866020865,
2349,training,0.001941867056303,0.060212822631002,0.026516627612198,23.8058061733907,5.98519858793401,2.4365799742674,
2350,training,0,0.006689600646496,0.014775247260224,23.7752259831911,6.01079686392883,2.45223818675348,
2351,training,0,0.007188580930233,0.014775247260224,23.7442870178029,6.03592589512505,2.46553787477688,
2352,training,0,0.029130947776139,0.014775247260224,23.7130951269152,6.06072857366868,2.47350934168432,
2353,training,0,0.022219344973564,0.014775247260224,23.6816416168057,6.08533218045103,2.48228991278317,
2354,training,0,0.00683531537652,0.014775247260224,23.6500505633277,6.10956991366835,2.49080274767474,
2355,training,0.003160333726555,0.070474257692695,0.014775247260224,23.6181699978064,6.13366707519432,2.49803518116805,
2356,training,0,0.002131666988134,0.014775247260224,23.5861436828672,6.15747369336058,2.5063519509863,
2357,training,0.005494051612914,0.050878126174212,0.013210521562213,23.5540249646745,6.18102229442295,2.51070133926267,
2358,training,0.002682408317924,0.051999129354954,0.013210521562213,23.5216469417191,6.20456179051676,2.51572162522424,
2359,training,0.007272185757756,0.055676858406514,0.013210521562213,23.4892977385373,6.22773133960067,2.5237703514442,
2360,training,0.009469629265368,0.075425460934639,0.013210521562213,23.4566601874371,6.25066485383225,2.53548901501482,
2361,training,0.002916037337855,0.136256590485573,0.013210521562213,23.4236524500656,6.27319427981147,2.55081619957556,
2362,training,0,0.025355191901326,0.013210521562213,23.3904917673436,6.29514378322225,2.56097330979938,
2363,training,0.003765340894461,0.094045244157314,0.013210521562213,23.356937333471,6.31701320272004,2.56657547648241,
2364,training,0.007359498180449,0.080571837723255,0.017082768099197,23.3234170857261,6.33860520446753,2.57114582191846,
2365,training,0,0.024745978415012,0.017082768099197,23.2898000435701,6.36012408610093,2.57254853488497,
2366,training,0,0.016968011856079,0.017082768099197,23.2559935671611,6.38167850150485,2.57671958815436,
2367,training,0,0.020643331110478,0.017082768099197,23.2223217920228,6.40289676189082,2.58056525670472,
2368,training,0,0.024294966831803,0.017082768099197,23.1884005687946,6.4241326977474,2.58413676490005,
2369,training,0,0.029409527778626,0.017082768099197,23.1544393655383,6.44518218052537,2.5892657112868,
2370,training,0,0.042735531926155,0.066866923845427,23.1204689248925,6.46599265838307,2.5945233404125,
2371,training,0.003109979676083,0.101979676634073,0.066866923845427,23.0861514296275,6.48674487258872,2.60207033083589,
2372,training,0,0.033632062375546,0.066866923845427,23.0519382674764,6.50700155417506,2.61208347347799,
2373,training,0,0.011002462357283,0.066866923845427,23.0173830694039,6.52696044213972,2.62374415459595,
2374,training,0,0.009281985461712,0.066866923845427,22.9824758818597,6.54659309073128,2.6360689463985,
2375,training,0.004738623742014,0.072877794504166,0.066866923845427,22.9476022593799,6.56556494572348,2.6508801810024,
2376,training,0.003852331079543,0.06641492061317,0.094036515993162,22.9121774706447,6.58414963308842,2.66632990768916,
2377,training,0,0.04318768158555,0.094036515993162,22.8766511099716,6.60208919649287,2.6825701852417,
2378,training,0.000981452874839,0.071032866835594,0.094036515993162,22.8408273614643,6.61938223304213,2.70097290645876,
2379,training,0.001612661406398,0.051446301862598,0.094036515993162,22.8045546848398,6.63614567751066,2.71558217685339,
2380,training,0,0.006318785483018,0.094036515993162,22.7682656034558,6.65235302691196,2.72515095030511,
2381,training,0,0.008657123893499,0.094036515993162,22.7316435111238,6.66850056640845,2.72588284533117,
2382,training,0,0.032834418118,0.066488490740404,22.6950803473259,6.68472231440752,2.72116656277585,
2383,training,0,0.042225562036038,0.066488490740404,22.6586760513632,6.70104928843285,2.71889587978242,
2384,training,0,0.008571906015277,0.066488490740404,22.6221422816759,6.71751266144651,2.71692904429884,
2385,training,0.002892338205129,0.085014376789332,0.066488490740404,22.5858231700966,6.7339790262741,2.71515911330203,
2386,training,0,0.049649063497782,0.066488490740404,22.549412280318,6.75051774857168,2.71514269996988,
2387,training,0,0.042167615145445,0.066488490740404,22.512998160545,6.76709161824529,2.71286097437794,
2388,training,0.002407578518614,0.07951307669282,0.039648570117794,22.4767441811822,6.7836848667023,2.7114080132128,
2389,training,0.003747022943571,0.062663715332747,0.039648570117794,22.4403198280464,6.80040847700354,2.71097990476582,
2390,training,0.011300479993224,0.080456178635359,0.039648570117794,22.4040866434053,6.81707412231209,2.71004678584779,
2391,training,0,0.016809906810522,0.039648570117794,22.3678048187897,6.83382442591401,2.70687079464052,
2392,training,0,0.030184622853994,0.039648570117794,22.3314877292311,6.85084999726553,2.69786770969169,
2393,training,0,0.037754263728857,0.039648570117794,22.2955234136003,6.86814473645943,2.68897800474121,
2394,training,0,0.028190199285746,0.01980006112411,22.2595216520251,6.8858362850023,2.68037134187262,
2395,training,0,0.013523001223803,0.01980006112411,22.2237509614894,6.90382934207453,2.67038975202994,
2396,training,0,0.015725843608379,0.01980006112411,22.188243779523,6.92213426565006,2.66045682802256,
2397,training,0,0.029206894338131,0.01980006112411,22.1526809611021,6.94094985781375,2.64909379401821,
2398,training,0,0.048293264582753,0.01980006112411,22.1176330111571,6.96003957263058,2.63665042368045,
2399,training,0,0.039214108139277,0.01980006112411,22.0826626107038,6.97966096375562,2.62333582444066,
2400,training,0,0.023037888109684,0.008582367694325,22.047896398367,6.99979795961038,2.61009823665276,
2401,training,0.002713356632739,0.074857279658318,0.008582367694325,22.0136172611985,7.02025472804403,2.59713481546675,
2402,training,0,0.014174770563841,0.008582367694325,21.9793535417074,7.04128143444047,2.58575506037922,
2403,training,0,0.039265461266041,0.008582367694325,21.9455014084532,7.06245493946794,2.58001063058117,
2404,training,0.003190386574715,0.066762685775757,0.008582367694325,21.9117061223905,7.083784592424,2.57746290537607,
2405,training,0,0.004603398963809,0.008582367694325,21.877834602235,7.10521481632089,2.57854504141901,
2406,training,0,0.011917367577553,0.017350324709649,21.8441744171142,7.126369656232,2.58253166581161,
2407,training,0,0.009632546454668,0.017350324709649,21.8101765430044,7.14753553669378,2.58691865530604,
2408,training,0,0.018064007163048,0.017350324709649,21.7761866892391,7.16848420263694,2.5911629712297,
2409,training,0,0.009128646925092,0.017350324709649,21.7421579565568,7.18928375674827,2.59448958944629,
2410,training,0,0.008585615083575,0.017350324709649,21.707856938751,7.21011120071196,2.59768370554013,
2411,training,0,0.010864458978176,0.017350324709649,21.6737638548382,7.23064457663528,2.60068176493084,
2412,training,0,0.008331043180078,0.02175195310143,21.6394413500926,7.2512054800742,2.60282311457817,
2413,training,0,0.024170659482479,0.02175195310143,21.6050626348026,7.27170826382296,2.60506835805818,
2414,training,0,0.039284583181143,0.02175195310143,21.5707897064344,7.29203747962515,2.60713685376253,
2415,training,0,0.010972572490573,0.02175195310143,21.5362486936772,7.31243355663445,2.60942647483583,
2416,training,0,0.023926712572575,0.02175195310143,21.5018696343148,7.33262435303252,2.61155367801012,
2417,training,0,0.024684201925993,0.02175195310143,21.4673756144396,7.35279945516492,2.61287761475182,
2418,training,0,0.020657636225224,0.025302250789561,21.4327290926466,7.37302174860326,2.61424122132434,
2419,training,0,0.006653362885118,0.025302250789561,21.3983151770699,7.39303516340401,2.61483903851697,
2420,training,0,0.023316040635109,0.025302250789561,21.3636623362652,7.41317242438851,2.61540425523607,
2421,training,0,0.004335843026638,0.025302250789561,21.3291092040048,7.43322387106146,2.61634094516377,
2422,training,0,0.00504981726408,0.025302250789561,21.2945680194776,7.45321901137391,2.61712308699768,
2423,training,0,0.009901618119329,0.025302250789561,21.2598139285468,7.47330929540052,2.61805798799359,
2424,training,0,0.006995880976319,0.027034054716175,21.2253216223748,7.49318626751836,2.61933063588432,
2425,training,0,0.008691467344761,0.027034054716175,21.1906163318162,7.51312259458085,2.62099256697112,
2426,training,0,0.006106367334723,0.027034054716175,21.1558868331977,7.53300076220156,2.62279808095849,
2427,training,0,0.042838037014008,0.027034054716175,21.1212532825881,7.55272516359464,2.62478856604505,
2428,training,0,0.02434216812253,0.027034054716175,21.0863526827163,7.57251898075187,2.62654633069291,
2429,training,0,0.012758603319526,0.027034054716175,21.0516561186535,7.59212275895742,2.62816487204703,
2430,training,0,0.009109390899539,0.026430157230885,21.0168239615472,7.61173358559578,2.62903842082198,
2431,training,0,0.023679785430431,0.026430157230885,20.9818722588294,7.63139960638645,2.62942573817267,
2432,training,0,0.002041175961494,0.026430157230885,20.9471554674436,7.65090008420041,2.62972502264955,
2433,training,0,0.028365783393383,0.026430157230885,20.9121991404744,7.67052782056478,2.63008549867191,
2434,training,0,0.009957043454051,0.026430157230885,20.87737703656,7.69008224309482,2.62980413699426,
2435,training,0,0.005399303510785,0.026430157230885,20.8425667329668,7.70964064281838,2.62928323282604,
2436,training,0,0.025110587477684,0.025151830199299,20.8075763570853,7.72934534953307,2.62824280554605,
2437,training,0,0.041028182953596,0.025151830199299,20.7728991092666,7.748918592195,2.62699306775336,
2438,training,0,0.006198028102517,0.025151830199299,20.7380476389926,7.76864686300975,2.62572438609436,
2439,training,0,0.02659722045064,0.025151830199299,20.7032435917284,7.78842056320826,2.62422078598406,
2440,training,0,0.024159282445908,0.025151830199299,20.668593363645,7.80817627362907,2.62246082147387,
2441,training,0,0.008929746225476,0.025151830199299,20.6337496714569,7.82812395502362,2.62075719023817,
2442,training,0,0.023041475564242,0.023260769017179,20.5991840285646,7.84799007956851,2.61921992177574,
2443,training,0,0.010458198841661,0.023260769017179,20.564533407244,7.86796367949991,2.6179519483997,
2444,training,0,0.007727392017841,0.023260769017179,20.5298212911624,7.88804590829711,2.61659243987345,
2445,training,0,0.023082628846169,0.023260769017179,20.4953554669875,7.90804252224451,2.61493669308766,
2446,training,0,0.041127178817988,0.023260769017179,20.4606935339949,7.92822581680441,2.61350062229109,
2447,training,0,0.042621854692698,0.023260769017179,20.4262102927535,7.94837222556171,2.61223933073398,
2448,training,0,0.004074539989233,0.024078456607096,20.3917456552003,7.96856346572215,2.61083209935127,
2449,training,0,0.044728737324476,0.024078456607096,20.3571303598216,7.98891161704201,2.60992784368714,
2450,training,0.002303726505488,0.057734370231629,0.024078456607096,20.3228122508028,8.00911391403831,2.60861884622986,
2451,training,0,0.009665559977293,0.024078456607096,20.28832111914,8.02948275769465,2.60775150890114,
2452,training,0,0.027589857578278,0.024078456607096,20.253880888166,8.04981700813217,2.60933418925335,
2453,training,0,0.020870476961136,0.024078456607096,20.219501103201,8.07001844296447,2.61113706033057,
2454,training,0,0.016424840316177,0.024019500901202,20.184866269062,8.09028708113514,2.61346737638081,
2455,training,0,0.007216321304441,0.024019500901202,20.15044109982,8.11029942739998,2.61662428447392,
2456,training,0,0.025950130075216,0.024019500901202,20.1158090986344,8.13028879815224,2.61937127708317,
2457,training,0,0.0282740034163,0.024019500901202,20.0810750139753,8.15023081547522,2.62185089853146,
2458,training,0,0.007489183510188,0.024019500901202,20.0464773012781,8.1699788482064,2.62359295601632,
2459,training,0,0.022968642413616,0.024019500901202,20.0116198319054,8.18981037307145,2.62500090317425,
2460,training,0,0.007598912343383,0.028412620436659,19.9769202929142,8.20948939717671,2.62660846820246,
2461,training,0,0.037616521120072,0.028412620436659,19.9421428007877,8.22912491026973,2.62843863619677,
2462,training,0,0.007806153967977,0.028412620436659,19.9071663935736,8.24879631148183,2.63076370959815,
2463,training,0,0.042545974254608,0.028412620436659,19.8724336641124,8.26819543863997,2.63329737612011,
2464,training,0,0.015852781943977,0.028412620436659,19.837420976233,8.28764595301883,2.63563356307456,
2465,training,0,0.003512926399708,0.028412620436659,19.8024418504271,8.30700661176936,2.63637007960653,
2466,training,0,0.047873884439468,0.027266567379634,19.7675271775266,8.32631553453806,2.63603512955333,
2467,training,0,0.007101365481503,0.027266567379634,19.7324060574361,8.34578967877623,2.63432883631916,
2468,training,0,0.022676274180412,0.027266567379634,19.6975951094999,8.36518300822871,2.63241241685904,
2469,training,0,0.025978606194258,0.027266567379634,19.6626630007112,8.38469905967244,2.63181999696252,
2470,training,0,0.02280830219388,0.027266567379634,19.6277102635154,8.40425730240038,2.63126562660406,
2471,training,0,0.026469133794308,0.027266567379634,19.592926758459,8.42373124396551,2.63090824068972,
2472,training,0,0.024423032999039,0.024733857666467,19.5579266512633,8.44334874805971,2.63031605133711,
2473,training,0.007343335077167,0.063910443335772,0.024733857666467,19.5231414478643,8.46288494512353,2.62959067459693,
2474,training,0,0.003645563498139,0.024733857666467,19.4883079077461,8.48247059584466,2.62887826414153,
2475,training,0,0.025542508810759,0.024733857666467,19.4533407894567,8.50219502491769,2.62739084035242,
2476,training,0.006995518691838,0.057231858372688,0.024733857666467,19.4186851698772,8.52180337839237,2.62554212440998,
2477,training,0.003540025558323,0.091969680041075,0.024733857666467,19.3838390284692,8.54164830727538,2.62146663624178,
2478,training,0.002867395989597,0.070911832153797,0.025523180364563,19.3491973860344,8.56163809592632,2.61393485056588,
2479,training,0.005710345227271,0.082436677068472,0.025523180364563,19.3147747286781,8.58194562291601,2.60291305991022,
2480,training,0.003883726196364,0.069217387586832,0.025523180364563,19.2803489319466,8.60264505027061,2.59993648232763,
2481,training,0,0.013787593692541,0.025523180364563,19.246288367014,8.6230362351578,2.60563269115399,
2482,training,0,0.032010104507208,0.025523180364563,19.2118376647516,8.64332332376284,2.61307820469851,
2483,training,0,0.04618726670742,0.025523180364563,19.1772272726388,8.66339702355576,2.61929374641608,
2484,training,0,0.042680593207479,0.034898819451868,19.1426570809286,8.68317266850001,2.62422216456,
2485,training,0,0.041839644312859,0.034898819451868,19.1077574562996,8.70293704526311,2.6286088267172,
2486,training,0,0.037922620773316,0.034898819451868,19.0730030078243,8.72242306550371,2.63272040123915,
2487,training,0.005549262277782,0.054711999371648,0.034898819451868,19.0380774313343,8.74180828362076,2.63698886525147,
2488,training,0.002495025284588,0.076987084001303,0.034898819451868,19.0029424804261,8.76111620648019,2.64195285014249,
2489,training,0.000975946197286,0.05688551440835,0.034898819451868,18.9679830406099,8.78015461076083,2.64206814805473,
2490,training,0.000551240867935,0.112992163747549,0.035082455184972,18.9328045091362,8.79944376636961,2.63695378368879,
2491,training,0.007249320391566,0.099801924079657,0.035082455184972,18.897860328106,8.81891688742821,2.62931013986424,
2492,training,0.005874766502529,0.092561837285757,0.035082455184972,18.8631080346168,8.83862399061197,2.62226122072085,
2493,training,0.003060427494347,0.060173450037837,0.035082455184972,18.828272718467,8.85864133242282,2.61886859975181,
2494,training,0,0.023114562034607,0.035082455184972,18.7938163452324,8.87845108225066,2.62211787432504,
2495,training,0,0.041932746767998,0.035082455184972,18.7590302009972,8.89817533247436,2.63024581237708,
2496,training,0,0.017651237547398,0.045965876816754,18.7240843330834,8.91759690106298,2.63893914029718,
2497,training,0.00385398697108,0.062490075826645,0.045965876816754,18.6891209205617,8.93659850937212,2.64864795738819,
2498,training,0,0.032276496291161,0.045965876816754,18.6537248586759,8.95541340786026,2.65776465342865,
2499,training,0,0.017553072422743,0.045965876816754,18.6184085506906,8.973801394748,2.66515310691572,
2500,training,0,0.009507259353995,0.045965876816754,18.5828564361634,8.99198991550336,2.6719795800708,
2501,training,0,0.005502056330442,0.045965876816754,18.5470956639867,9.01001224789268,2.67749882874688,
2502,training,0,0.04639271274209,0.051083664745007,18.5114481310799,9.02770362786764,2.68386066945186,
2503,training,0,0.02368613705039,0.051083664745007,18.4754679188384,9.04529957030365,2.68970669024215,
2504,training,0,0.024178225547075,0.051083664745007,18.4395532967781,9.06262213073219,2.69465751754915,
2505,training,0,0.024257346987724,0.051083664745007,18.4035299727392,9.07973123899481,2.70172507807683,
2506,training,0,0.00225680321455,0.051083664745007,18.3672725399662,9.09664363967162,2.70824250638944,
2507,training,0,0.00890826061368,0.051083664745007,18.3310599364739,9.11321941529566,2.71675339900106,
2508,training,0,0.024395514279604,0.051909792893356,18.294563406597,9.12950953014768,2.72704316648205,
2509,training,0,0.032802294474095,0.051909792893356,18.2579789691842,9.14541279334011,2.73571357925791,
2510,training,0,0.010620072192978,0.051909792893356,18.2213141992211,9.16096184442927,2.74458160857514,
2511,training,0,0.027197327464819,0.051909792893356,18.1844141274331,9.17632519802651,2.74753902903895,
2512,training,0,0.028412085026503,0.051909792893356,18.1475497413614,9.19163244026882,2.74849874269898,
2513,training,0,0.017828663811088,0.051909792893356,18.1106134823886,9.20688095961499,2.75181464764171,
2514,training,0,0.012728922069073,0.046820213123967,18.0736600114677,9.22200487329433,2.75382457438838,
2515,training,0,0.043905708938837,0.046820213123967,18.0366935582811,9.23700184795123,2.75903559052935,
2516,training,0,0.003161367028952,0.046820213123967,17.9995594795039,9.25179085289887,2.76579478011836,
2517,training,0.004330604337156,0.061910390388221,0.046820213123967,17.962409636881,9.26631825065388,2.77217433795695,
2518,training,0.002346359658986,0.103615451604128,0.046820213123967,17.9251629675503,9.28050847186642,2.78360887285916,
2519,training,0.004899770021439,0.125746920704842,0.046820213123967,17.8877935096775,9.29421484456882,2.79640587483807,
2520,training,0.002758658723906,0.146748088300228,0.031635519164831,17.850157507868,9.30743175602727,2.81163174818076,
2521,training,0.001375569496304,0.107069998979568,0.031635519164831,17.8123733820576,9.32001966573553,2.82746062347005,
2522,training,0.004967471584678,0.143818609416485,0.031635519164831,17.7744034636653,9.33210589833943,2.83938734617254,
2523,training,0.001288275001571,0.176708742976189,0.031635519164831,17.7362181458263,9.34367017123342,2.85692721864514,
2524,training,0.003021871205419,0.272705212235451,0.031635519164831,17.6980823688174,9.35440843963975,2.87718727716876,
2525,training,0.005322650074959,0.327218219637871,0.031635519164831,17.6594316626909,9.36444569609413,2.89781733984044,
2526,training,0.001290685147978,0.334510013461113,0.00642187796226,17.6210524906893,9.37390850556872,2.88711179302524,
2527,training,0.005602650344372,0.245359741151333,0.00642187796226,17.582363087966,9.38475064026763,2.84972289062925,
2528,training,0.000609649578109,0.21972993016243,0.00642187796226,17.543253079481,9.39706441779683,2.83502607223159,
2529,training,0.005115857347846,0.180191896855831,0.00642187796226,17.5052462275319,9.40879977354665,2.84672439028317,
2530,training,0.004783844109625,0.157583087682724,0.00642187796226,17.4669592862418,9.4202668092209,2.85368956891045,
2531,training,0.003900485346094,0.144767131656408,0.00642187796226,17.4286227556864,9.43145186103602,2.8620098586517,
2532,training,0.001834823051468,0.265734881162643,0.041891510789856,17.3903818809305,9.44226798746057,2.87009593938917,
2533,training,0.001601420575753,0.274188011884689,0.041891510789856,17.3517754847896,9.45276862623177,2.88293703896423,
2534,training,0.001897813752294,0.301977127790451,0.041891510789856,17.3132866527792,9.46258685938358,2.90032881761656,
2535,training,0.001420875894837,0.291668348014355,0.041891510789856,17.2743420680918,9.47235812470461,2.87909051143377,
2536,training,0.004793357569724,0.222860902547836,0.041891510789856,17.2346452170534,9.48341757257795,2.87346258090305,
2537,training,0.002273212652653,0.283000037074089,0.041891510789856,17.1962356772598,9.4935731775944,2.89089000899069,
2538,training,0.009181355126202,0.314484350383282,0.080504247026775,17.1574362967899,9.50313623984829,2.9100423015703,
2539,training,0.000906143919565,0.336806684732437,0.080504247026775,17.1189553896955,9.51210230205803,2.89957707769882,
2540,training,0.005113844294101,0.266525775194168,0.080504247026775,17.0800745504004,9.52257681794981,2.85660325482156,
2541,training,0.004742418415844,0.225079897791147,0.080504247026775,17.0416445681602,9.53460158264402,2.82241077630333,
2542,training,0.005942848045379,0.13870695233345,0.080504247026775,17.0036883427115,9.54783044596751,2.78796533686739,
2543,training,0.002751180902123,0.06470050662756,0.080504247026775,16.9662333295237,9.56229747577874,2.7605655837954,
2544,training,0.007272309157997,0.090077366679907,0.103354968712941,16.9291713283474,9.57749910388543,2.74602942606784,
2545,training,0,0.046914756298065,0.103354968712941,16.8922765545052,9.59331132766723,2.72433684032066,
