step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
49,training,0.049166568,0.01031079888343811,0.06265248990202944,1.8197819463127083,0.6095129946848991,-0.012759795375782113
50,training,0.038907535,0.009631474036723375,0.014907829691861826,1.8597239611849408,0.6090213112410953,-0.011695142011804537
51,training,0.039376035,0.0051524280570447445,0.014907829691861826,1.9197192701019563,0.6084341345334175,-0.007619997920604089
52,training,0.015795814,0.004057377576828003,0.014907829691861826,1.9797033202693657,0.6080504410753,-0.0058244138978083065
53,training,0.0953116,0.005584805738180876,0.014907829691861826,2.0196741019423654,0.6078315066454459,-0.005785543372581867
54,training,0.017344445,0.006283908151090145,0.036140481060017236,2.079640890203497,0.6074392500620992,-0.007634314034348282
55,training,0.05939686,0.001315575442276895,0.036140481060017236,2.1196767250787083,0.6071120232476238,-0.008931933251365796
56,training,0.057641167,0.019254756858572364,0.036140481060017236,2.1796060846764664,0.6065409807473763,-0.010095010546434649
57,training,0.05245302,0.006850286386907101,0.036140481060017236,2.239563206097788,0.6059191728861151,-0.011023231460568802
58,training,0.043058965,0.000944200437515974,0.036140481060017236,2.2795524844699155,0.6054708917428511,-0.011591509411538027
59,training,0.05719399,0.008107268484309316,0.04541398635803573,2.33953507149911,0.6047824841768331,-0.011367411675921563
60,training,0.03498623,0.011834194883704184,0.04541398635803573,2.399578532173719,0.6041099981494584,-0.01137975543998972
61,training,0.02612251,0.006598366890102625,0.04541398635803573,2.4594377580139377,0.6034179354561374,-0.01219949658185082
62,training,0.07364456,0.02320351533126086,0.04541398635803573,2.5195896135224016,0.6026765175206884,-0.01227877400432334
63,training,0.039815795,0.02452009171247482,0.043991018264006365,2.5793863978487206,0.6019372066081636,-0.013000225170177637
64,training,0.03430696,0.0225975118810311,0.043991018264006365,2.6394487682396512,0.6011379893278816,-0.01396337229709343
65,training,0.028193124,0.06641400302760302,0.043991018264006365,2.6993859200767574,0.6002863826727424,-0.01463967149029243
66,training,0.030808125,0.06634504860267045,0.043991018264006365,2.7593156548971627,0.5994300492444259,-0.014207134208992764
67,training,0.04034577,0.04803942702710629,0.0367085919015704,2.819396693689968,0.5986115194336757,-0.012916368327344465
68,training,0.022168936,0.04511731676757337,0.0367085919015704,2.8992178957034263,0.5977147344685577,-0.009579504833857987
69,training,0.037321057,0.037702068686485284,0.0367085919015704,2.9591896226910714,0.5972743962666776,-0.004876010768871985
70,training,0.025658248,0.06872865371406078,0.0367085919015704,3.0191894600498834,0.5971440716311701,0.0007742522200691803
71,training,0.020733267,0.1046304926276207,0.044362826019129165,3.0591197928710048,0.5972516326603037,0.0046991509470554575
72,training,0.033079125,0.10508110933005813,0.044362826019129165,3.1190758382213173,0.5977206354910879,0.011036209858925762
73,training,0.026694516,0.08983382023870945,0.044362826019129165,3.159048352764803,0.5982385827435401,0.015103342194803571
74,training,0.048747484,0.07369294203817844,0.044362826019129165,3.2189562960389146,0.5993362690061509,0.02164578264712335
75,training,0.023789937,0.07228632830083372,0.04387835374297428,3.258951351074719,0.6002849610803213,0.026627866361769156
76,training,0.04762817,0.048016577959060655,0.04387835374297428,3.3187931837151097,0.6021025802379164,0.03432647268369415
77,training,0.01970844,0.02844263985753058,0.04387835374297428,3.3786574302455215,0.6044398601117656,0.0447873055718501
78,training,0.009596117,0.0167439803481102,0.04387835374297428,3.4585392999342406,0.6087290876191657,0.06331908967866322
79,training,0.034121934,0.04529179632663727,0.04387835374297428,3.4981554784126785,0.6114875009649835,0.07537564409053477
80,training,0.025563315,0.015873607248067856,0.04319970380358908,3.5579855559202818,0.6164766434908915,0.08997770999865627
81,training,0.0067216833,0.01204107515513897,0.04319970380358908,3.6174035534674633,0.6221185437173002,0.09764202068442873
82,training,0.022860145,0.01569785177707672,0.04319970380358908,3.6771493037802787,0.6279476788281881,0.09538112129862551
83,training,0.020746937,0.043168988078832626,0.04319970380358908,3.7368598912813265,0.633567206813022,0.09178833699428104
84,training,0.012610525,0.049121190793812275,0.018908129551580614,3.7965248075971387,0.6389482788748629,0.08870400525005219
85,training,0.043222513,0.044150823494419456,0.018908129551580614,3.876303638717682,0.6459784649183944,0.08657499628217305
86,training,0.00908579,0.058958852430805564,0.018908129551580614,3.9159787530710437,0.6494334840564209,0.08675080636342292
87,training,0.01821766,0.07958617992699146,0.018908129551580614,3.9758732509054124,0.6546474210030778,0.08663342076354795
88,training,0.003007981,0.10181801766157149,0.03862924687093456,4.035426693204692,0.6599712577247158,0.09260711322803383
89,training,0.059143733,0.11644205451011658,0.03862924687093456,4.095070180403844,0.6657543282340285,0.10147952464603925
90,training,0.019597773,0.09031418897211553,0.03862924687093456,4.154655251275838,0.6721671440570106,0.11299994495290433
91,training,0.004231359,0.04004804044961929,0.03862924687093456,4.214094796165656,0.6790545892939096,0.11671463664572955
92,training,0.030504541,0.025606676936149597,0.0431907373272443,4.253913109588585,0.6836370237887295,0.11137873969943192
93,training,0.0058420296,0.01305440068244934,0.0431907373272443,4.273950687273157,0.6858194504336458,0.10450618630426858
94,training,0.024073089,0.02342616766691208,0.0431907373272443,4.3336537511538005,0.6913293064640111,0.07912163985612322
95,training,0.0061384276,0.025808475911617265,0.0431907373272443,4.393811961176476,0.6953217937853231,0.053488736594445654
96,training,0.007925013,0.04517720639705658,0.0431907373272443,4.473960189164551,0.6984445459691471,0.02492040617277913
97,training,0.015087912,0.04500352963805198,0.04815563869641033,4.513890299105845,0.6992817682094126,0.01811614879605672
98,training,0.01862876,0.04825026262551546,0.04815563869641033,4.594022963007721,0.7003722689567008,0.011820684248424066
99,training,0.037147608,0.048408699221909046,0.04815563869641033,4.653886818595018,0.70101298883072,0.009104309931382937
100,training,0.0024014208,0.042984173051081605,0.04197749306997285,4.7139304692697745,0.7015192597102751,0.008599751798237434
101,training,0.015756804,0.032475474290549755,0.04197749306997285,4.7739327357692884,0.7020356017908717,0.008600147977198488
102,training,0.012953231,0.015192875638604164,0.04197749306997285,4.833862184341212,0.7025320312610214,0.0075688660489418285
103,training,0.014569892,0.00044647976756095886,0.04461317025904146,4.894048407540561,0.702815618091003,0.0012535295379390748
104,training,0.016750472,0.04570703580975532,0.04461317025904146,4.953943232956034,0.7025861719345315,-0.010872040234466168
105,training,0.023105245,0.09559536725282669,0.04461317025904146,4.994208115435402,0.7018187447323833,-0.02790430380819717
106,training,0.010086969,0.0976807251572609,0.04461317025904146,5.0542775697214966,0.699271491946527,-0.060030047383457436
107,training,0.028677365,0.06074145250022411,0.03918377739390641,5.114428858073445,0.6946665160422355,-0.09085999703241807
108,training,0.014297702,0.0522996736690402,0.03918377739390641,5.173947850548526,0.6886167948642451,-0.10939906776025901
109,training,0.019805199,0.07109696138650179,0.03918377739390641,5.213742477680182,0.6841976809324749,-0.11091361208026848
110,training,0.0058328663,0.09158528223633766,0.03918377739390641,5.233578362644452,0.6819909620111901,-0.11145766758602955
