step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
1,training,0.09228367,0.2931510461494326,0.0,0.00010816859496700932,0.00032345390278474927,0.0019405829617905625
2,training,0.08614582,0.28085202910006046,0.0,0.027999349319909782,0.0003911322577706809,0.0023929204838066603
3,training,0.07769135,0.2590101361274719,0.0,0.06791854302602676,0.0005501517480240897,0.006249081098446884
4,training,0.0755136,0.2901877537369728,0.0,0.10781308683076544,0.000928925910409384,0.013093270242961873
5,training,0.06996851,0.27107366919517517,0.0,0.12786597167402072,0.0012310050415227643,0.018146606901764634
6,training,0.06070227,0.24001263082027435,0.0,0.16771192991952594,0.00216618141494255,0.029837739900821714
7,training,0.061924502,0.27331044524908066,0.03594459248006712,0.20747385519887343,0.0036555986629721537,0.04561369053246024
8,training,0.04957499,0.18857953697443008,0.03594459248006712,0.24742967026929835,0.005811673564019388,0.06330626624380215
9,training,0.044019714,0.2383635938167572,0.03594459248006712,0.28706218483895046,0.008718192049602825,0.08394540107877566
10,training,0.036948904,0.19030377268791204,0.03594459248006712,0.3267021304581546,0.012538897523182043,0.1090703783121279
11,training,0.029627658,0.12848329544067377,0.03594459248006712,0.36623929267520766,0.017395807443001197,0.1359466960384351
12,training,0.025388706,0.1896941065788269,0.03594459248006712,0.4054182844755207,0.023384049703403253,0.16844418773353495
13,training,0.0186877,0.10362574458122259,0.03594459248006712,0.4444214621834463,0.030735458101691492,0.20453181049797092
14,training,0.016360702,0.037021115422248785,0.02559811211558246,0.48316761009893566,0.0395236278134124,0.242577726907233
15,training,0.007972268,0.036987945437431335,0.02559811211558246,0.5213997259279454,0.049868750044314764,0.28657274915017117
16,training,0.0056036324,0.03224557638168335,0.02559811211558246,0.5590125463729456,0.061885715201296584,0.3325521260777779
17,training,0.003052183,0.11705419421195981,0.02559811211558246,0.5962517493970975,0.07578138975917457,0.38311204650760294
18,training,0.0068878997,0.193069688975811,0.02559811211558246,0.6502365614397374,0.10005264327950493,0.46307027902125497
19,training,0.0142797185,0.28540272265672684,0.0332412191404846,0.6850827306006427,0.11872007261522668,0.5205687219609957
