step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
83,training,0.024071192,0.17696065455675122,0.11732106013102324,3.0767348736585225,0.4985796910854401,-0.05276548684115573
84,training,0.042942684,0.12061773240566254,0.11732106013102324,3.116227975639487,0.49746748135286795,-0.004681460660884725
85,training,0.020403706,0.08366117253899574,0.11732106013102324,3.1361441215978063,0.49758288615959445,0.015208341625413192
86,training,0.052290693,0.15483000129461288,0.14479080275657855,3.175992794850014,0.4988489848585156,0.046044870676704264
87,training,0.021553436,0.1737811025232077,0.14479080275657855,3.2155502973180443,0.5012474638661485,0.07759017554469769
88,training,0.07345628,0.1641610972583294,0.14479080275657855,3.2551358950358464,0.5050251632099797,0.11135614085019593
89,training,0.02994004,0.12036633491516113,0.14479080275657855,3.2945082551857796,0.509989136554244,0.13761181463548197
90,training,0.013153647,0.10991264134645462,0.14479080275657855,3.373280915302108,0.5223944152782013,0.16992353884307052
91,training,0.032540675,0.06046362221240997,0.11442828701299923,3.4320509323911534,0.5330765407805613,0.189080246427699
92,training,0.010607476,0.023923378437757492,0.11442828701299923,3.471263660315972,0.5407077360690272,0.19208351965481513
93,training,0.02110338,0.03663681447505951,0.11442828701299923,3.5300707259628323,0.5521720577844268,0.19334170242707363
94,training,0.022537706,0.0927528515458107,0.11442828701299923,3.6084839165921645,0.5675035208180792,0.19312286197878373
95,training,0.01637556,0.16862494498491287,0.027372215659935684,3.667302758465037,0.5790498703875362,0.19336046773135585
96,training,0.012654215,0.2137085422873497,0.027372215659935684,3.725805470028994,0.591474283187189,0.22875179499382434
97,training,0.029515382,0.13698948174715042,0.027372215659935684,3.7451279657647953,0.5961049916688672,0.24088370008748522
98,training,0.0055092247,0.12744033429771662,0.027372215659935684,3.78374409569434,0.6059990915973552,0.2566815615464173
