step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
56,training,0.026583632,0.07277865894138813,0.013039483426587551,2.095430866930714,0.635486505408114,-0.002299357741107671
57,training,0.0320969,0.06939384900033474,0.013039483426587551,2.155124987996355,0.635807215399164,0.012969700180350154
58,training,0.020982511,0.0787799321115017,0.013039483426587551,2.2151185560476625,0.6370093590867392,0.02709833379906762
59,training,0.020046316,0.07088026031851768,0.013039483426587551,2.254932703569227,0.6382663612519193,0.035628983587102946
60,training,0.070198685,0.08206930756568909,0.006149360422099654,2.3149211326227936,0.6407180498629226,0.04577357517399358
61,training,0.102455065,0.0768949263729155,0.006149360422099654,2.39478171537839,0.6447026624984064,0.05325161010647369
62,training,0.01365512,0.062430428341031075,0.006149360422099654,2.4545041525373827,0.647974326943439,0.05556378129603285
63,training,0.030340472,0.05731859244406223,0.006149360422099654,2.5146035480073508,0.6512225401008666,0.05183079642419929
64,training,0.042341605,0.05612361244857311,0.013971087916538004,2.5743938414206013,0.6541845104414512,0.04568292796191575
65,training,0.030371746,0.04519496485590935,0.013971087916538004,2.634443474332164,0.6566781315388246,0.03748441350729406
66,training,0.02197298,0.01911859307438135,0.013971087916538004,2.6944567577145704,0.65870724784888,0.030382572131685597
67,training,0.023631468,0.057589649222791195,0.013971087916538004,2.734449006277166,0.6598446075580163,0.027414195656189046
68,training,0.028025279,0.022238246630877253,0.02798395974717616,2.7944102441232768,0.661422845351513,0.02537198632120169
69,training,0.029748922,0.0043080672621726955,0.02798395974717616,2.854341559171885,0.6628961708063623,0.02386086340285727
70,training,0.019280363,0.0016343053430318798,0.02798395974717616,2.914481372097822,0.6642277084955951,0.019703551818693748
71,training,0.029608047,0.0024158842861652374,0.03283873997105788,2.994384639132937,0.6655210895825999,0.011839743594260897
72,training,0.024715235,0.013878891244530681,0.03283873997105788,3.054421878033178,0.6660636026938412,0.006994944167811044
73,training,0.021359831,0.03431490156799555,0.03283873997105788,3.1345933042517298,0.6661876110680138,-0.0043692407261105
74,training,0.0070886523,0.046091546304523945,0.03283873997105788,3.194522412833836,0.6655863840233325,-0.0166340061292567
75,training,0.027937612,0.056133623234927654,0.019963322156462196,3.254660726551007,0.6641781808866601,-0.03069000337212404
76,training,0.006740677,0.06690364144742489,0.019963322156462196,3.3147001521548876,0.6618608134306124,-0.04641921805973192
77,training,0.0034002732,0.061261046677827835,0.019963322156462196,3.334776779908576,0.6608812982614064,-0.05116758444901335
