step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
20,training,0.025031313,0.25986170768737793,0.0531633398212319,0.6635003321911245,0.2422994188630229,0.877078619928557
21,training,0.04190482,0.28163520991802216,0.0531633398212319,0.6884046104522884,0.27322650704317414,0.9064762382942763
22,training,0.061867934,0.31010136008262634,0.0531633398212319,0.7124991383288345,0.30485159775096304,0.933031790177672
23,training,0.02424262,0.29048600047826767,0.0531633398212319,0.7242345990202212,0.320905513775155,0.9454923500128881
24,training,0.037002426,0.30767344683408737,0.0531633398212319,0.7471454546135498,0.35336819236824496,0.9664154589725628
25,training,0.04389187,0.31441931426525116,0.0531633398212319,0.7694924007272554,0.3864353871533356,0.9867692176804651
26,training,0.048358656,0.321711502969265,0.18800717350555785,0.7910589837278578,0.4197844517691258,1.0054599151954262
27,training,0.05699308,0.6364107802510262,0.18800717350555785,0.812907332731171,0.4535563858247989,0.9751674339091707
28,training,0.045364276,0.6397007703781128,0.18800717350555785,0.8364319024878756,0.4859953106420239,0.8956577712137718
29,training,0.13112916,0.5795827507972717,0.18800717350555785,0.8785808905227421,0.5303870248000963,0.7246385411724705
30,training,0.08129777,0.49806081503629684,0.2599020237949613,0.8942016303511146,0.5434822694430888,0.6709368879907465
31,training,0.08505318,0.4539040364325047,0.2599020237949613,0.9274344311351936,0.5672309951608348,0.5727851821048344
32,training,0.086801074,0.40096674486994743,0.269057449334919,0.9624827646265911,0.5878010083019796,0.4892060402605566
33,training,0.06383949,0.35739203542470926,0.269057449334919,0.9990408412297861,0.6054110961359742,0.40951422145156446
34,training,0.079559386,0.3090115785598755,0.269057449334919,1.03661429729027,0.6201723801874626,0.34048134159854954
35,training,0.033684134,0.26964116375893354,0.2636955600231377,1.0753054019603614,0.632511894297644,0.27842948564457776
36,training,0.05141969,0.18030855804681778,0.2636955600231377,1.1143915410779313,0.642584508564548,0.22663144319720355
37,training,0.09796049,0.13580320868641138,0.2636955600231377,1.1538882361377178,0.6505615274074821,0.176049032697016
38,training,0.118854225,0.12066742312163115,0.2636955600231377,1.1935013025771755,0.6569943397791387,0.14768171418966108
39,training,0.05875107,0.10861447919160128,0.2636955600231377,1.2533493778329432,0.6647982063292942,0.11146623282204714
40,training,0.072627015,0.11154263187199831,0.22934095543288738,1.2931400732329619,0.6688339811399666,0.09098832594819824
41,training,0.069442384,0.17717653862200677,0.22934095543288738,1.3131696459158937,0.6705625689668323,0.08077340671438143
42,training,0.050163057,0.12889425992034376,0.22934095543288738,1.3534901214866701,0.6733348435655507,0.05311925240468162
43,training,0.07243552,0.13049633521586657,0.22934095543288738,1.3934667078132819,0.6748256923879576,0.023403302144616493
44,training,0.09138614,0.08874728251248598,0.22934095543288738,1.4539402922690758,0.6750371645571779,-0.016458234699973665
45,training,0.05515105,0.020486036315560348,0.16158804240780822,1.51392709635236,0.6731337707913638,-0.04621536929327657
46,training,0.042402994,0.014848832972347736,0.16158804240780822,1.5540739122580094,0.671058672265679,-0.055477578440368165
47,training,0.094406545,0.06222025118768215,0.16158804240780822,1.59375502676902,0.668747232790959,-0.06063306673399765
48,training,0.101628274,0.04273621924221516,0.16158804240780822,1.6537324082183547,0.6651036535759886,-0.05808269750839089
49,training,0.026177468,0.09306524880230427,0.16158804240780822,1.6935408147223925,0.6628428599462282,-0.05748090632437954
50,training,0.04611329,0.07522207498550415,0.06896120620175948,1.7535119981240432,0.6594486128439518,-0.05268647427505532
51,training,0.02169402,0.05928766168653965,0.06896120620175948,1.813149942198212,0.6564123566269737,-0.05142612318666207
52,training,0.051389683,0.06330509250983596,0.06896120620175948,1.853214543027732,0.6543206527155068,-0.05347345816987512
53,training,0.04067378,0.06458504498004913,0.06896120620175948,1.912937424856747,0.6510553762682415,-0.056317776861618374
54,training,0.06952773,0.04562292725313455,0.02967947648932981,1.952963297491229,0.6487862109944627,-0.05690175357313387
55,training,0.05967518,0.02469225600361824,0.02967947648932981,2.0126621687348387,0.6452143030050308,-0.06662009235538177
56,training,0.042420734,0.03497657086700201,0.02967947648932981,2.0526693653379695,0.6424133483695289,-0.07272329882157756
57,training,0.024881855,0.029809318948537118,0.02967947648932981,2.0925467461509175,0.639465336258808,-0.07503675888892511
58,training,0.076328196,0.023092471063137048,0.02967947648932981,2.1323037801246256,0.636456406012155,-0.07585795849436668
59,training,0.035396013,0.02202219795435667,0.004205904753965882,2.1921682930491824,0.6319768848396179,-0.07297326638369214
60,training,0.034721486,0.018075487576425076,0.004205904753965882,2.231885812386544,0.6290956000409903,-0.07190025781547345
61,training,0.055720933,0.018092276528477662,0.004205904753965882,2.2718830403156414,0.626256203999241,-0.06957253271812444
62,training,0.0373676,0.027550263330340385,0.004205904753965882,2.3315020189730413,0.6222436424945035,-0.06579607339206513
63,training,0.057506256,0.03171185310930014,0.004205904753965882,2.371513844383347,0.6196492640192842,-0.06361597724548221
64,training,0.059743203,0.04210294096264989,0.011995409402442807,2.411294002775912,0.6171768435947345,-0.06190180610367697
65,training,0.032276925,0.040144678438082344,0.011995409402442807,2.4712207908014316,0.6134626742134935,-0.0622148807479908
66,training,0.04401961,0.04247824242338538,0.011995409402442807,2.511010548918258,0.6110064868115093,-0.06202172217194758
67,training,0.0330778,0.03899576142430305,0.011995409402442807,2.570908324631109,0.607282347983548,-0.06238666096002188
68,training,0.031876054,0.03283478319644928,0.011995409402442807,2.6107591973302116,0.6048526904949354,-0.05961847232532787
69,training,0.021559237,0.035404633730649934,0.016592331598981585,2.6706042548131026,0.6014415408008358,-0.05322138435036082
70,training,0.04640908,0.028889846056699753,0.016592331598981585,2.730347450758966,0.5985687154973099,-0.043184866857154454
71,training,0.050316297,0.032133793458342545,0.016592331598981585,2.7903697561808123,0.5962772234520878,-0.03253972057208395
72,training,0.021714801,0.03549170959740877,0.016592331598981585,2.850099777352313,0.5946306481715868,-0.024028760079972476
73,training,0.015926937,0.02867040783166886,0.022330039313552045,2.91018135622584,0.5933582709252513,-0.018956446955433394
74,training,0.059091527,0.023478985764086246,0.022330039313552045,2.990100114781892,0.592028342444105,-0.014531583787989029
75,training,0.02327692,0.043498866725713015,0.022330039313552045,3.0499159611980313,0.5912619316377173,-0.011199150896677161
76,training,0.027492888,0.036442216485738754,0.022330039313552045,3.129943824933702,0.5904746779013763,-0.009061535060761775
77,training,0.009234483,0.04309047572314739,0.03968270500062587,3.169866360650005,0.5901403155161209,-0.007749733078992445
78,training,0.02082878,0.03578235022723675,0.03968270500062587,3.2298940330580286,0.5897815541014929,-0.0031572906878653754
79,training,0.019039825,0.03193959966301919,0.03968270500062587,3.2898155735848538,0.5898041846843161,0.004261845239240155
80,training,0.023115948,0.022218564525246613,0.049012043265889184,3.349697533270997,0.5902957364068997,0.01260596195775497
81,training,0.041462306,0.1013166792690754,0.049012043265889184,3.389681887331654,0.5909180388490621,0.018562538250197005
82,training,0.013554561,0.08998898789286615,0.049012043265889184,3.4297131987070175,0.5917389671222852,0.023028930601994135
83,training,0.01787463,0.11012209020555017,0.049012043265889184,3.469525447862406,0.5927397894174898,0.026964317371408152
84,training,0.011196493,0.013777459971606731,0.049012043265889184,3.5096201806151432,0.5938893302926328,0.03047263381683755
85,training,0.025948009,0.015467958524823189,0.049012043265889184,3.5494729482091913,0.5951694982645559,0.03382875076017715
86,training,0.007963469,0.0194527767598629,0.04796923579956478,3.6094587707605164,0.5973403221484127,0.038575761818479
87,training,0.02809496,0.036118194460868835,0.04796923579956478,3.6891970060638872,0.6007238852181311,0.046570998516583896
88,training,0.016460886,0.05463859532028437,0.04796923579956478,3.768947514993907,0.6049374464426432,0.0602565403952601
89,training,0.03562172,0.07572130300104618,0.04796923579956478,3.8088318880601792,0.6075799167344814,0.07296799333843029
90,training,0.00906733,0.07655598409473896,0.007566747514100065,3.8683821523975985,0.612522432414295,0.09340576112453793
91,training,0.030406132,0.07142480090260506,0.007566747514100065,3.947798408676276,0.6210713622805215,0.11977559868968533
92,training,0.0061543095,0.06265117321163417,0.007566747514100065,4.007068731890299,0.6287147700738779,0.13448019443852607
93,training,0.031579733,0.06221667677164078,0.029001469570622235,4.046777710920468,0.6341609859337893,0.13565244364497678
94,training,0.0032586784,0.08098896476440132,0.029001469570622235,4.125992446875847,0.6448757558385027,0.13202962840912388
95,training,0.0090023605,0.08454217109829187,0.029001469570622235,4.185332652105272,0.6526878639365544,0.13063450840231378
96,training,0.02916182,0.0768076702952385,0.029001469570622235,4.244912832964573,0.6604622108084128,0.1273907977081765
97,training,0.019395422,0.09631127258762717,0.029001469570622235,4.284432567778232,0.6654639683427815,0.12411604189654869
98,training,0.009548333,0.11527149379253387,0.028303790492506344,4.324189688229789,0.6703715967691056,0.12231246596425002
99,training,0.023970017,0.10653935894879396,0.028303790492506344,4.363886537829968,0.6752405893968049,0.1218774381486305
100,training,0.0067748707,0.10374113917350769,0.028303790492506344,4.423324375942476,0.682610149180995,0.12388490566177658
101,training,0.013352002,0.10232863202691078,0.028303790492506344,4.443221070148539,0.685086919213013,0.12314840626920427
102,training,0.018611008,0.08043297752738,0.028303790492506344,4.502612289505236,0.6923381622700795,0.11936807853710649
103,training,0.030689362,0.06044443696737287,0.03940958110816723,4.54249163582166,0.6969953973605589,0.11213062376468755
104,training,0.030840805,0.04278343915939331,0.03940958110816723,4.582207952075106,0.7012386787062745,0.10005983201718538
105,training,0.004561165,0.03796511888504028,0.03940958110816723,4.6221096164833355,0.7049847585528504,0.0868793676197119
106,training,0.012849887,0.038019664585590376,0.03940958110816723,4.662194970794488,0.7081920775342373,0.07251650307807052
107,training,0.0037852381,0.026747249066829668,0.03940958110816723,4.7220321551763496,0.7119300655594292,0.05182932738819628
108,training,0.009285871,0.009715721011161804,0.052469852930348865,4.782174994130838,0.7144119357155635,0.031194307943598055
109,training,0.008760697,0.019668743014335632,0.052469852930348865,4.842320099221918,0.715668023080345,0.010131788731863536
110,training,0.018572364,0.002243325114250176,0.052469852930348865,4.90238941464102,0.7155903149916893,-0.013211455791649193
111,training,0.01549816,0.00398623198270797,0.052469852930348865,4.942526500296571,0.714803698608679,-0.025606675255156166
112,training,0.0029169647,0.0606123972684145,0.03860171397059923,5.022506968766964,0.7119081880827798,-0.04590890727006567
113,training,0.022266107,0.07886200025677681,0.03860171397059923,5.102427953361266,0.7077666662311843,-0.057952011719287745
114,training,0.003618651,0.0810022670775652,0.03860171397059923,5.142394784284243,0.705301912424205,-0.06564683530303073
115,training,0.0070043,0.08347504399716855,0.03860171397059923,5.182402472225803,0.7025442413656935,-0.07157958108906684
116,training,0.03193862,0.04332414083182813,0.025223496174158463,5.262097577105218,0.6963799323266906,-0.08200293279954862
117,training,0.009147233,0.010782584547996507,0.025223496174158463,5.321695490770107,0.6916357216096247,-0.07674965818566752
118,training,0.011322404,0.02935188263654709,0.025223496174158463,5.38155712047102,0.6875155103504318,-0.057009337968140616
119,training,0.0086150635,0.005794793367385864,0.025223496174158463,5.441061825395883,0.6849389070270294,-0.029719565608745765
120,training,0.02499948,0.07390045374631882,0.01191414344348878,5.50100918233307,0.6837265950968477,-0.011286924383929248
121,training,0.019973548,0.093405831605196,0.01191414344348878,5.540893619495716,0.6831682257491868,-0.018823600995781484
122,training,0.0013404264,0.09157764539122581,0.01191414344348878,5.601092322958934,0.6815624213083713,-0.035007222184026195
123,training,0.0038658918,0.0808948278427124,0.01191414344348878,5.661047856239157,0.6789569759278236,-0.05117016664111192
124,training,0.0030629889,0.08099780604243277,0.009909435334359028,5.701090228083079,0.6767921520029856,-0.056208875447258014
125,training,0.010401295,0.08404799178242682,0.009909435334359028,5.760842235657441,0.6732327432753217,-0.062121817801637856
126,training,0.00048480518,0.10326623637229203,0.009909435334359028,5.800839339344983,0.6707170508928437,-0.06301104348463243
127,training,0.0015470345,0.10751095227897167,0.009909435334359028,5.8605442050948335,0.6668601383299887,-0.06715816113631491
128,training,0.02130889,0.06993263028562069,0.009909435334359028,5.920380929053966,0.6627013081729075,-0.07238965267722447
129,training,0.0010208985,0.06387327238917351,0.02215936477239463,5.960179093944876,0.659803193480543,-0.07136251030508108
130,training,0.005311702,0.055205561220645905,0.02215936477239463,6.019974989611873,0.6559409362812514,-0.0554882284776367
131,training,0.004424391,0.06302669085562229,0.02215936477239463,6.079771992431611,0.6530138060182815,-0.04263094306436436
132,training,0.010831875,0.07133035827428102,0.02215936477239463,6.139550674263445,0.6507495272274066,-0.035282863921632206
133,training,0.022895338,0.05107801593840122,0.04474657580156145,6.1996055787610835,0.6487265535021969,-0.03245608327664442
134,training,0.009648703,0.05521228164434433,0.04474657580156145,6.239388442929784,0.6475384718751408,-0.027517412417817733
135,training,0.010612376,0.04829070158302784,0.04474657580156145,6.299418778506556,0.6460933333482703,-0.020697038439963962
136,training,0.008984577,0.05469050258398056,0.04474657580156145,6.3392555306179625,0.6453834387139141,-0.015266638802870089
137,training,0.018546438,0.050583796575665474,0.04474657580156145,6.399275699519769,0.6446447026364661,-0.01065711453276166
138,training,0.0019799657,0.034094566479325294,0.04662651101428555,6.459095929425968,0.6441624102559095,-0.005563786708496096
139,training,0.006979203,0.0537310428917408,0.04662651101428555,6.499134854877305,0.6440831420311278,0.0039255133366993995
140,training,0.011406804,0.020991915836930275,0.04662651101428555,6.558884439932235,0.6448967797409171,0.02439102461007103
141,training,0.022732055,0.028717406559735537,0.04998571870511084,6.618950611478355,0.6467227206452567,0.03410263958485437
142,training,0.004981799,0.017063073813915253,0.04998571870511084,6.658658996563172,0.6480747834025906,0.03155427830968611
143,training,0.0034980015,0.03913284000009298,0.04998571870511084,6.718844204005683,0.6496770702290634,0.021278346276357104
144,training,0.0031565002,0.05873459577560425,0.04998571870511084,6.758711853315392,0.6505073412595355,0.023195023502382426
145,training,0.025235362,0.00758657790720463,0.04998571870511084,6.818724825838358,0.6522237971947896,0.035511363266706855
146,training,0.019075217,0.0655512884259224,0.04808574285528206,6.898319678213781,0.655209877836261,0.034617707668170156
147,training,0.0070444406,0.05193934589624405,0.04808574285528206,6.938579334984729,0.6563162330336925,0.019117780722301688
148,training,0.010986411,0.007838876685127616,0.04808574285528206,7.018684323031222,0.6566023822350082,-0.010554703424267474
149,training,0.001998227,0.0286121554672718,0.05038145970815198,7.078635017751282,0.6558005120812059,-0.014318927637455691
150,training,0.003474654,0.013232234865427017,0.05038145970815198,7.118675942780661,0.655294722302554,-0.008517773124829575
151,training,0.015258138,0.005661569070070982,0.05038145970815198,7.178505174408177,0.6551478213546789,0.0026219378655974552
152,training,0.0051646186,0.044551391154527664,0.05038145970815198,7.218548919766721,0.6552756971283542,0.002604268719253681
153,training,0.0013893265,0.028920242562890053,0.05038145970815198,7.258640109441961,0.6552940729972146,-0.0029295893105009204
154,training,0.03998452,0.003989143297076225,0.04207845731055677,7.318623702634033,0.6547821049801104,-0.013198051824610903
155,training,0.018202502,0.016257576644420624,0.04207845731055677,7.3785724484527915,0.6539852838852706,-0.011409288078219596
156,training,0.0064877206,0.002267203293740746,0.04207845731055677,7.418538181057547,0.6536184769638222,-0.006738952237146528
157,training,0.0016469721,0.024111125618219376,0.04207845731055677,7.47849502369885,0.6533953202762283,-0.001518470247189483
158,training,0.0040026675,0.038579508662223816,0.03566541853507764,7.538520093079325,0.6534497260173144,0.0041513591590131875
159,training,0.006814371,0.06446641078218818,0.03566541853507764,7.578403248490093,0.6537443991671872,0.011158065216912672
160,training,0.005355727,0.045180305605754256,0.03566541853507764,7.638314536163465,0.6548320648213621,0.02665250196451918
161,training,0.005916416,0.010058444924652576,0.03566541853507764,7.678227395703683,0.6560821288519735,0.03590203864556361
162,training,0.024480015,0.02136424556374549,0.03566541853507764,7.738130155676798,0.6584161440115404,0.03839209308539393
163,training,0.0036565824,0.018951546400785446,0.02101145340434144,7.817981745117247,0.6610962881634063,0.02453182033857066
164,training,0.00045160743,0.012304627103731036,0.02101145340434144,7.858193072105607,0.6619073413507989,0.01618141690691693
165,training,0.0019470222,0.059931837022304535,0.02101145340434144,7.938080681944808,0.6629397696071314,0.011964157422591604
166,training,0.0036960691,0.0452729519456625,0.02101145340434144,7.978143939857701,0.6634785690399563,0.0170219396395895
167,training,0.0016102969,0.04571179859340191,0.008443203696119436,8.037935041736946,0.66481914022148,0.026898687520843966
168,training,0.00097010494,0.037847970612347126,0.008443203696119436,8.097863310356077,0.6666526391838223,0.03396610721418712
169,training,0.008364294,0.018067271448671818,0.008443203696119436,8.15783897977369,0.6687955369106944,0.03716131147510936
170,training,0.0039793383,0.007118808105587959,0.008443203696119436,8.197777843488185,0.6702537276685158,0.035557792639653675
171,training,0.0009792043,0.0076559651643037865,0.008443203696119436,8.237700094312045,0.6716045147439906,0.031300247671245784
172,training,0.0010824325,0.036381825804710395,0.009346391583797216,8.27788875955026,0.6727522941316886,0.026132659935964263
173,training,0.0027218359,0.07670247554779053,0.009346391583797216,8.337692572042187,0.6742274258076408,0.02451556541556051
174,training,0.006719753,0.05961753241717815,0.009346391583797216,8.37779763227131,0.6753220323834327,0.03173491041948546
175,training,0.0015272833,0.022745532914996147,0.009346391583797216,8.437470428245165,0.6775243449867462,0.04134526321859313
176,training,0.0031060209,0.003027860075235367,0.009346391583797216,8.497584581344178,0.6799091019482308,0.03685028035133422
177,training,0.004928904,0.014884117990732186,0.0069330056506253365,8.557514643709393,0.6817479313716672,0.023625237584650842
178,training,0.0045611504,0.07847562059760094,0.0069330056506253365,8.597672246086278,0.6825644926218709,0.018782395582839437
179,training,0.004838525,0.12497267872095108,0.0069330056506253365,8.657432174759455,0.6838670323616832,0.028050545182900923
180,training,0.0038456826,0.08474073559045792,0.014063244474050381,8.717306409219749,0.6861763254001279,0.05051712086575361
181,training,0.0023335826,0.019468605518341064,0.014063244474050381,8.777148781052182,0.6895349724783402,0.06003956745549099
182,training,0.01154198,0.033425893634557724,0.014063244474050381,8.85686493354702,0.6941912928139062,0.05102550701780788
183,training,0.0006542696,0.04734523594379425,0.014063244474050381,8.897061102623432,0.6960482988196517,0.04123099252379835
184,training,0.00045046402,0.06594237429089846,0.03809698911523115,8.956895270156346,0.6981834676151574,0.03141658310730465
185,training,0.007168302,0.06755312439054251,0.03809698911523115,9.01697507055572,0.7000101236950838,0.030629099191670752
186,training,0.0016317486,0.08618273958563803,0.03809698911523115,9.076838142114077,0.7019102433612432,0.03290626257618976
187,training,0.004946144,0.08591694943606853,0.03809698911523115,9.136741446369353,0.7040523188657362,0.039358370468385445
188,training,0.0005961914,0.038832169026136384,0.05768514991255397,9.196721337434003,0.7065797648607997,0.04476940685278306
189,training,0.0017037162,0.031033441424369812,0.05768514991255397,9.256642213815685,0.7090847227287099,0.03722528494741082
190,training,0.0040367288,0.06563864648342131,0.05768514991255397,9.316893035050182,0.7109258720532683,0.023314578272943788
191,training,0.0041179056,0.1527392417192459,0.05768514991255397,9.336794617944326,0.7113681316041576,0.02141806190699515
192,training,0.00306459,0.1638525016605854,0.05768514991255397,9.396736064093304,0.712754038729877,0.02792167042631849
193,training,0.0255177,0.14084690250456333,0.05777672702248914,9.436671341714339,0.7140149868946374,0.03601088531466701
194,training,0.0012924607,0.0004622790729627013,0.05777672702248914,9.47649715090469,0.7155661781812163,0.04115387904543858
195,training,0.0035000367,0.024532753974199295,0.05777672702248914,9.536527034089277,0.718109139803001,0.04289862354058768
196,training,0.0005804988,0.034101616591215134,0.05777672702248914,9.576387679380456,0.7197553674206995,0.03891377475861262
197,training,0.0146397315,0.014767710119485855,0.05777672702248914,9.63654394092928,0.7218409631063345,0.03025883845719958
198,training,0.0180899,0.11146052367985249,0.0652857432240949,9.696437976105733,0.7234650446328267,0.024744144970012347
199,training,0.003828671,0.09293203614652157,0.0652857432240949,9.736546025269904,0.7244555868486504,0.02738647342975792
200,training,0.006828918,0.04748494178056717,0.0652857432240949,9.816388498107038,0.7269410726118976,0.0334041731464831
201,training,0.0029772301,0.1279642889276147,0.0652857432240949,9.85635099288247,0.7282779493318167,0.032774857046161746
202,training,0.020144267,0.059970444068312645,0.04554801618787696,9.916337530430198,0.7301834411718234,0.031213736919632345
203,training,0.0013936266,0.11982737854123116,0.04554801618787696,9.95630453141041,0.731428328781648,0.03170365915518197
204,training,0.0023626797,0.026598664000630386,0.04554801618787696,9.996205385013479,0.7326523399639354,0.02904694799499118
205,training,0.0009943137,0.09930527582764628,0.04554801618787696,10.03638578001766,0.7337386333974502,0.024481954635346782
206,training,0.00869614,0.10972609743475914,0.04554801618787696,10.076258911476396,0.7346025358145228,0.018411135592916923
207,training,0.0013266943,0.125579301151447,0.05653972728959155,10.1163038831537,0.7352335398551363,0.013697933259290087
208,training,0.010704527,0.1380863320082426,0.05653972728959155,10.156356746098423,0.7357343773968618,0.012962086591384295
209,training,0.0012076474,0.08588135987520218,0.05653972728959155,10.216222087084235,0.7366210981647271,0.01792321475818136
210,training,0.001550103,0.08906330075114965,0.05653972728959155,10.256286981438157,0.7374365172064595,0.023542238957190466
211,training,0.0096990755,0.05806408263742924,0.05653972728959155,10.316094640630325,0.739022699218983,0.026700904673995857
212,training,0.008113295,0.10816235840320586,0.05653972728959155,10.376143484249166,0.7404805182538345,0.021875026838859956
213,training,0.006012496,0.09076415188610554,0.07079043374021352,10.41604838547532,0.7414173782250609,0.02634919800348716
214,training,0.008163876,0.07934210635721684,0.07079043374021352,10.456165967553142,0.7425776189420767,0.03259885723442201
215,training,0.0036634146,0.09642723575234413,0.07079043374021352,10.495944284410426,0.7439108334797343,0.0313391866379041
216,training,0.0019494051,0.07642138004302979,0.07079043374021352,10.536059564385843,0.7450085917978022,0.022011680620492424
217,training,0.0017630096,0.08087682723999026,0.07079043374021352,10.576136830113073,0.7456650725794229,0.010602071658141162
218,training,0.0032481367,0.08845493942499158,0.07023210500328109,10.616103622947268,0.745822863603279,-0.0023599351122421492
219,training,0.003297257,0.09011798165738584,0.07023210500328109,10.656314111573733,0.7455234024549579,-0.011288610546881728
220,training,0.00092357653,0.011698879301547997,0.07023210500328109,10.736199155749857,0.7442429005513661,-0.02093038290806625
221,training,0.0028828585,0.02239003777503968,0.07023210500328109,10.776291110438132,0.7433307709425929,-0.024629116139093382
222,training,0.017404648,0.015734029933810234,0.060135146792563536,10.816102838675791,0.7422601324582124,-0.029128920562738917
223,training,0.0029600346,0.0197201855480671,0.060135146792563536,10.876246017791695,0.7402878587824813,-0.03697696249670508
224,training,0.0026770034,0.020137712359428406,0.060135146792563536,10.93607141498546,0.7377462476001554,-0.048520274654573925
225,training,0.0022538553,0.003919763490557671,0.060135146792563536,10.996002439054852,0.7345935772766519,-0.05676307939591448
226,training,0.001272993,0.017916234210133553,0.054419692410335486,11.03588650680167,0.7322079393269679,-0.06301490999445919
227,training,0.0014707629,0.013020416721701625,0.054419692410335486,11.095851638564122,0.7281247011759314,-0.07373091268511332
228,training,0.00211614,0.011847681365907194,0.054419692410335486,11.135620553329359,0.7250230745172871,-0.08137182691592193
229,training,0.00073929183,0.04303436726331711,0.054419692410335486,11.195492113123334,0.71992176678393,-0.08766881262308528
230,training,0.0024424111,0.034361742436885834,0.046562729655533,11.255146254885071,0.7144761517669517,-0.09420137920826963
231,training,0.000520874,0.05537769477814436,0.046562729655533,11.314771555490001,0.7087299752994839,-0.09902762947138259
232,training,0.0020933044,0.021961262449622154,0.046562729655533,11.354578112942812,0.7047238393671011,-0.10161944599243797
233,training,0.0010414489,0.0344606414437294,0.046562729655533,11.414175623542345,0.6986731979006812,-0.10056355776935295
234,training,0.0029336128,0.03374622110277415,0.046562729655533,11.453920670148845,0.6946680131591781,-0.10058650959887427
235,training,0.00087898027,0.028080495074391365,0.030693872989220976,11.513571397003389,0.6887244696555511,-0.09824403983035775
236,training,0.004680303,0.01623300090432167,0.030693872989220976,11.573213004003112,0.6829071539655357,-0.09520955329036421
237,training,0.013590373,0.006391730159521096,0.030693872989220976,11.63272607489314,0.6775129877292716,-0.08553520574698238
238,training,0.015439757,0.01476583257317543,0.030693872989220976,11.692534607494299,0.6727314932710536,-0.07267168697700732
239,training,0.0013626121,0.04341816413216293,0.014096073599174586,11.732204008017234,0.6699918082524358,-0.06699753485115549
240,training,0.0033028154,0.016320154070854194,0.014096073599174586,11.792138111074838,0.6660932306670986,-0.06427452761419145
241,training,0.0016667297,0.03332609683275223,0.014096073599174586,11.851787335152466,0.6624259404307162,-0.05849770769425629
242,training,0.004506749,0.007227264344692223,0.014096073599174586,11.911717312705019,0.659450316369337,-0.0386181670383742
243,training,0.00089077646,0.017829284304752946,0.005603632816098403,11.97144617492535,0.6576005489178517,-0.023998684631876734
244,training,0.008630054,0.02497466281056404,0.005603632816098403,12.031412470219324,0.6564161465706891,-0.018734498981745916
245,training,0.0004269683,0.012948818504810333,0.005603632816098403,12.091447077287238,0.6552142905642597,-0.022370387919321937
246,training,0.0010506886,0.059843650087714195,0.005603632816098403,12.151299023152738,0.654017049621965,-0.015387160356857789
247,training,0.0012511719,0.025047414004802704,0.010026434175199377,12.211354079664968,0.6535743531199697,0.004129995678903639
248,training,0.002941976,0.01768932957202196,0.010026434175199377,12.271065500629271,0.6542647068350437,0.016090318739909487
249,training,0.014380469,0.01534602465108037,0.010026434175199377,12.311203790125933,0.6549530498214254,0.018006738484599924
250,training,0.0025151519,0.01258029486052692,0.010026434175199377,12.37102517402736,0.6560151608283157,0.01565509244465701
251,training,0.002039208,0.021602540742605925,0.010026434175199377,12.431136823448933,0.656911269921995,0.01601090800962332
252,training,0.00060739793,0.02926863683387637,0.007720566154136728,12.490995294000747,0.6579618939457692,0.01974218290497287
253,training,0.011798903,0.04286040551960468,0.007720566154136728,12.550940292530905,0.6593379685871332,0.027003181046015595
254,training,0.0031550722,0.04763278737664223,0.007720566154136728,12.61091339828459,0.6611922092096071,0.03505220165709632
