step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
1,training,0.092283696,0.2851188629865647,0.0,0.00010978337322267977,0.00032817330777715144,0.0019698917569716833
2,training,0.08171639,0.2642635256052017,0.0,0.0120956753879514,0.0003579091580034986,0.0021534822951769397
3,training,0.06952034,0.2397573962807656,0.0,0.050007839274295876,0.00048286710281671185,0.006265746189733169
4,training,0.0636242,0.2616901025176049,0.0,0.08974564041104936,0.0009384752795817829,0.017519489036463654
5,training,0.052343387,0.22074722498655325,0.0,0.12972687232139252,0.0019375038558781155,0.033847305009142466
6,training,0.042872634,0.20059318840503687,0.0,0.16955580328078637,0.003636259360856102,0.05295072521202251
7,training,0.035585493,0.22600392997264857,0.0,0.20919052426856172,0.006224151059295368,0.07841769040518119
8,training,0.028512778,0.16616301238536835,0.011940168738631496,0.24883562362070616,0.009900967302364151,0.10728907962114718
9,training,0.01903456,0.08155068755149841,0.011940168738631496,0.2882830894796752,0.014815497536887485,0.14228278143151804
10,training,0.010171257,0.00042891502380371094,0.011940168738631496,0.3274130390206846,0.02123688523054929,0.18463647747350645
11,training,0.0060136835,0.03967908024787903,0.011940168738631496,0.36611241923880317,0.029413629326762315,0.2326981014474462
12,training,0.0016875874,0.07050254940986636,0.011940168738631496,0.40436790153383484,0.039516671792089314,0.285277286070278
13,training,0.003979429,0.16158105432987213,0.01821623327603262,0.4418199666106335,0.05164788972935082,0.34204699467857486
14,training,0.0054833624,0.23582106083631518,0.01821623327603262,0.4786423766725021,0.06604744851809351,0.40538758402041175
15,training,0.017002573,0.32015853375196457,0.01821623327603262,0.5316107236216817,0.09197854996871438,0.5066003315330337
16,training,0.061595567,0.3105980083346367,0.01821623327603262,0.5652750439233525,0.11227441290883583,0.579105883645027
17,training,0.0051004495,0.2853292040526867,0.01053659768266536,0.6129205774727186,0.14723365549695464,0.6873442735419387
18,training,0.06576771,0.2237825207412243,0.01053659768266536,0.6424588498708521,0.17316576175071316,0.7541898702209741
19,training,0.0075892378,0.21382681746035814,0.02583584295747398,0.6837297767936873,0.215624666221479,0.8409652523601032
20,training,0.04636301,0.24534207582473755,0.02583584295747398,0.7094562225273527,0.24574044123044161,0.8853806821706299
21,training,0.025464615,0.28834858536720276,0.02583584295747398,0.7338372995498905,0.2768687341413294,0.9251441686375486
22,training,0.032849964,0.31586959958076477,0.02583584295747398,0.7571339610210808,0.30890623238685744,0.9572224793116879
23,training,0.04387257,0.30592040717601776,0.12835521584075857,0.7796260493387244,0.34183731763170844,0.98562982269184
24,training,0.028383886,0.416406475007534,0.12835521584075857,0.7903344599000699,0.3582202327754371,0.9926998700785081
25,training,0.08929759,0.6205151528120041,0.12835521584075857,0.8128742371642779,0.391360819992704,0.9466074718864046
26,training,0.02506574,0.612886019051075,0.12835521584075857,0.8377332736958608,0.4233359642503784,0.8629258947475525
27,training,0.039734304,0.5731426253914833,0.12835521584075857,0.8513624567902633,0.438494674258835,0.8132805089979697
28,training,0.07225017,0.5302527546882629,0.21084866315131404,0.8809202412206225,0.4668447704847669,0.7167296732831333
