step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
1,training,0.10252327,0.30214699357748037,0.0,0.00010967388985944591,0.00032785332412023723,0.0019679045607847337
2,training,0.08689523,0.26582862436771393,0.0,0.02118803644455334,0.00037954899609373604,0.0022870933474532728
3,training,0.073831476,0.24339844286441803,0.0,0.06094525717287363,0.0005642117802122714,0.008188561705566684
4,training,0.0657262,0.2556600570678711,0.0,0.10074671654404238,0.001102574514851375,0.01954064114832332
5,training,0.0545814,0.22168750315904623,0.0,0.12074753405349781,0.001560825339320442,0.027029535253235842
6,training,0.04543518,0.2057540118694306,0.0,0.16064884076801053,0.002993013876081246,0.046241898840683957
7,training,0.039535,0.23556406795978546,0.0,0.20024161932837634,0.005295938466371465,0.07097712391706447
8,training,0.031234453,0.1761926412582397,0.022791347057948972,0.23995352272538706,0.008681687739133461,0.09975979618097944
9,training,0.02254954,0.10171048343181605,0.022791347057948972,0.2794110727948055,0.013250623743285492,0.13221275495654505
10,training,0.015031726,0.03661161661148066,0.022791347057948972,0.3185857992273812,0.019239300365665363,0.1726722582416282
11,training,0.008789149,0.06424856185913086,0.022791347057948972,0.35744087268500335,0.026883529733613184,0.2166419113467815
12,training,0.004085951,0.04804427921772003,0.022791347057948972,0.3959165922888968,0.03631186214739918,0.2659124357747548
13,training,0.0012833012,0.12997648119926453,0.022791347057948972,0.43360983617668714,0.04767266636731841,0.32014399311908276
14,training,0.0028166112,0.193985715508461,0.017065867279126776,0.4707055162385434,0.061204982503465226,0.3808742086716546
15,training,0.010273176,0.2686781734228134,0.017065867279126776,0.5244497935629198,0.08577901893677282,0.47901469673507746
16,training,0.03545891,0.3284529857337475,0.017065867279126776,0.5914846744255567,0.12680615167343487,0.6199694886949827
17,training,0.019351657,0.30923576280474663,0.011309892113680197,0.6228011409369678,0.15090153656606045,0.6931834671572943
18,training,0.04396624,0.2462085634469986,0.011309892113680197,0.6520230921534907,0.17697550581117974,0.7638226661215196
19,training,0.020921329,0.25857157725840807,0.05935593600808314,0.6927423498843033,0.21990054168472098,0.8578810474838091
20,training,0.055672627,0.2652159184217453,0.05935593600808314,0.729715301633902,0.2662459628366894,0.9354893517865496
21,training,0.019345352,0.20270474255084991,0.05935593600808314,0.7525227141373532,0.2985291001811026,0.974131298720396
22,training,0.023151128,0.2895236685872078,0.05935593600808314,0.7743312862524886,0.3318173985694439,1.0052734117419233
23,training,0.029446632,0.2803710326552391,0.05935593600808314,0.7952418818208016,0.3656855141601007,1.028904121144758
24,training,0.030150656,0.3178837150335312,0.15091744115209355,0.8053813840357137,0.38272198573717253,1.038538268987844
25,training,0.034379464,0.627840518951416,0.15091744115209355,0.8257038735451668,0.4172920030805879,1.024006952303182
26,training,0.03804348,0.7186060026288034,0.15091744115209355,0.8472928256953386,0.45074530193055246,0.9569814120699459
27,training,0.038217835,0.5972937270998955,0.15091744115209355,0.8727448893976277,0.48287190062579277,0.8380737853644377
28,training,0.15532568,0.5445709377527237,0.15091744115209355,0.9018744180707949,0.5115015448685379,0.7197101217472026
29,training,0.047287643,0.5328782200813293,0.25898242013002987,0.933975931019265,0.5368493780417087,0.6185352744653979
30,training,0.036391202,0.5099178329110146,0.25898242013002987,0.9682150672408325,0.5589010132477138,0.5255078334457508
31,training,0.068997115,0.446301307529211,0.25898242013002987,1.0043424612322298,0.5776877582760762,0.43291613433976545
32,training,0.1621032,0.3798577785491944,0.2740968304512755,1.0417733379351786,0.5931027139728301,0.3504428445883415
